37 3.438189 2.854859 4.084779 4.466471 5.478589 4.753587 6.318753 6.843753 6.429151 5.420662 7.944967 
38 3.440822 2.857511 4.055387 4.453907 5.393434 4.742900 6.297997 6.803891 6.471682 5.348523 7.867839 
39 3.460547 2.866066 4.037478 4.452094 5.320920 4.788236 6.300163 6.798658 6.480161 5.254146 7.791168 
40 3.476335 2.890788 4.054424 4.494398 5.324137 4.871200 6.310534 6.842890 6.432064 5.173094 7.761739 
41 3.516333 2.914445 4.060612 4.540409 5.348893 4.976847 6.334412 6.892807 6.358722 5.127059 7.722370 
42 3.529042 2.881144 4.019876 4.586565 5.381709 5.023102 6.319837 6.887544 6.270046 5.032925 7.718855 
43 3.586054 2.827837 3.957056 4.607574 5.389217 5.036556 6.313850 6.843279 6.219144 4.944529 7.687566 
44 3.697985 2.773889 3.885181 4.588910 5.357607 5.068169 6.327045 6.774107 6.213287 4.859920 7.602946 
45 3.802995 2.746941 3.858095 4.604937 5.357681 5.103007 6.343403 6.732931 6.196486 4.784208 7.558331 
46 3.889991 2.738744 3.860767 4.625009 5.367967 5.133650 6.366919 6.739225 6.183591 4.721915 7.533514 
47 3.914755 2.672009 3.816347 4.608091 5.377018 5.127795 6.334827 6.691670 6.153062 4.589091 7.543548 
48 3.974959 2.702220 3.810530 4.598482 5.361773 5.173738 6.343349 6.670858 6.146443 4.491505 7.552613 
49 4.061103 2.821393 3.874197 4.642251 5.345787 5.242397 6.351997 6.732480 6.111018 4.478513 7.572694 
50 4.080232 2.914017 3.867537 4.603628 5.287289 5.309246 6.320973 6.717504 6.036058 4.385866 7.566509 
51 4.015926 2.950180 3.812531 4.495245 5.235205 5.297074 6.218325 6.617511 5.923007 4.230963 7.589563 
52 3.986915 3.027467 3.823029 4.502646 5.202097 5.287892 6.163531 6.619117 5.830647 4.177881 7.591264 
53 4.045595 3.183829 3.859098 4.569567 5.118734 5.377290 6.215885 6.685986 5.838115 4.208958 7.512608 
54 3.964841 3.215145 3.833424 4.584372 5.094661 5.337935 6.132583 6.658747 5.813594 4.170581 7.508954 
55 3.805620 3.181670 3.783347 4.580893 5.120370 5.247446 5.989456 6.606033 5.787469 4.098121 7.538608 
56 3.707275 3.221108 3.777654 4.597032 5.131097 5.225533 5.936492 6.611141 5.830798 4.070128 7.520020 
57 3.610924 3.227026 3.786234 4.594158 5.176225 5.161198 5.877366 6.617423 5.867129 4.019849 7.532753 
58 3.549299 3.217175 3.743109 4.495492 5.178838 5.140540 5.835708 6.562174 5.907788 3.892031 7.494031 
59 3.514219 3.226455 3.735943 4.400465 5.181879 5.135180 5.817434 6.545783 5.949974 3.799079 7.462121 
60 3.486026 3.188747 3.742797 4.372697 5.221048 5.098039 5.782182 6.571105 5.956850 3.756073 7.469995 
61 3.439937 3.052804 3.729389 4.349833 5.287477 5.013543 5.676108 6.582620 5.945942 3.698991 7.523811 
62 3.441658 2.903363 3.735461 4.346564 5.363846 4.903029 5.584177 6.606717 5.940591 3.697422 7.590310 
63 3.523455 2.797214 3.745371 4.364501 5.398821 4.873337 5.585826 6.651597 6.002827 3.747820 7.579535 
64 3.534186 2.663741 3.717389 4.313458 5.439225 4.813412 5.557628 6.630513 6.055794 3.737316 7.563207 
65 3.517579 2.579086 3.701881 4.291483 5.499861 4.736069 5.540895 6.612796 6.091647 3.748605 7.573831 
66 3.563700 2.615412 3.701388 4.307759 5.524755 4.743197 5.615706 6.640902 6.159229 3.801526 7.550687 
67 3.599339 2.697051 3.697732 4.277265 5.541020 4.748385 5.685144 6.644643 6.223646 3.820565 7.536775 
68 3.631276 2.775222 3.672663 4.204982 5.538367 4.779223 5.758155 6.621625 6.290560 3.815266 7.533851 
69 3.650197 2.867693 3.695684 4.179934 5.548905 4.826395 5.811898 6.663213 6.311035 3.844323 7.560302 
70 3.665140 2.970705 3.762868 4.198897 5.583055 4.832401 5.830005 6.738189 6.303372 3.926581 7.616445 
71 3.659546 2.985700 3.801384 4.186998 5.606343 4.822369 5.793491 6.763885 6.264414 3.987349 7.687227 
72 3.669022 2.931341 3.819801 4.122434 5.572449 4.802545 5.755053 6.755457 6.224136 4.024199 7.711170 
73 3.698861 2.865362 3.857907 4.049074 5.541855 4.815523 5.732981 6.761422 6.172987 4.090082 7.717479 
74 3.700653 2.779856 3.937747 3.997781 5.554857 4.849694 5.677790 6.781030 6.074900 4.149766 7.772608 
75 3.706559 2.741444 4.012188 3.933591 5.557418 4.914122 5.641444 6.810187 5.974677 4.182410 7.806469 
76 3.727678 2.726756 4.097218 3.875412 5.553123 5.002639 5.615750 6.849309 5.900104 4.218923 7.818491 
77 3.729350 2.709247 4.171646 3.803048 5.527328 5.042904 5.565892 6.867045 5.844596 4.221028 7.816804 
78 3.714312 2.714635 4.239297 3.693495 5.491240 5.078353 5.516059 6.820593 5.800014 4.188002 7.791281 
79 3.711185 2.753796 4.314041 3.646649 5.474270 5.127895 5.477684 6.776440 5.738326 4.187562 7.787307 
80 3.719164 2.822108 4.370016 3.628686 5.446671 5.175743 5.466125 6.728590 5.662711 4.191207 7.787078 
81 3.687447 2.867330 4.405339 3.574356 5.419164 5.199795 5.431294 6.636200 5.563570 4.128981 7.793305 
82 3.623322 2.911807 4.460887 3.567282 5.416982 5.218404 5.378576 6.569081 5.430470 4.062832 7.829541 
83 3.566983 2.997747 4.526541 3.617428 5.418223 5.253754 5.338195 6.541376 5.315351 4.041375 7.877047 
84 3.477820 3.051714 4.542786 3.677795 5.416888 5.257615 5.271547 6.472616 5.237512 4.021649 7.944372 
85 3.394397 3.059919 4.496310 3.683078 5.355230 5.240917 5.234695 6.349072 5.221249 3.990892 7.971033 
86 3.324224 3.062172 4.458499 3.680044 5.295681 5.216173 5.225963 6.214176 5.234727 3.970423 7.990901 
87 3.264386 3.048254 4.454010 3.717438 5.266076 5.178787 5.221911 6.134760 5.249739 3.992912 8.030178 
88 3.186280 3.000087 4.451176 3.743144 5.232059 5.112370 5.213855 6.072935 5.274975 4.005633 8.058671 
89 3.074090 2.883897 4.419563 3.714417 5.198561 5.026586 5.167190 5.957630 5.284842 3.963491 8.077886 
90 3.053457 2.793067 4.381240 3.685816 5.134789 5.008008 5.191401 5.902794 5.357506 3.993217 8.029531 
91 3.071038 2.745954 4.348337 3.640195 5.069381 5.030990 5.267384 5.884959 5.406309 4.056623 7.951584 
92 3.020662 2.716936 4.348064 3.592578 5.067712 5.017629 5.293128 5.847932 5.364152 4.059600 7.916630 
93 2.958673 2.754668 4.420437 3.596234 5.087276 4.987596 5.316641 5.883718 5.301818 4.078409 7.892825 
94 2.908226 2.807045 4.502337 3.591767 5.097330 4.964550 5.351739 5.900127 5.230004 4.100743 7.867202 
95 2.878623 2.840573 4.501019 3.536139 5.049376 4.970982 5.418996 5.882416 5.216776 4.093297 7.819408 
96 2.881145 2.866441 4.444627 3.477798 4.990652 4.965136 5.489391 5.901618 5.243819 4.117624 7.777340 
97 2.897895 2.900168 4.369669 3.454474 4.958363 4.945992 5.513448 5.947136 5.257475 4.157475 7.761971 
98 2.870704 2.908246 4.296118 3.440242 4.941304 4.903354 5.487669 6.004361 5.246885 4.150649 7.788309 
99 2.801235 2.856726 4.233364 3.399187 4.962446 4.836973 5.418507 6.002431 5.189806 4.116385 7.859652 
100 2.814965 2.847940 4.207456 3.383188 4.953186 4.855707 5.445715 6.037407 5.195190 4.163289 7.884470 
101 2.850796 2.855104 4.189732 3.371521 4.904713 4.918763 5.536316 6.100230 5.256153 4.244400 7.882505 
102 2.827562 2.783471 4.127737 3.311540 4.858561 4.944563 5.556199 6.037508 5.276099 4.251533 7.894310 
103 2.801735 2.731487 4.071013 3.258271 4.796315 4.994563 5.579330 5.980421 5.297194 4.258747 7.900424 
104 2.796126 2.748439 4.062688 3.265686 4.767636 5.062252 5.618358 6.006983 5.277294 4.303165 7.913244 
105 2.788782 2.775782 4.048922 3.296121 4.766147 5.112802 5.644402 6.021860 5.212457 4.337863 7.943492 
106 2.793881 2.807110 4.011595 3.314693 4.754910 5.151275 5.689487 6.049942 5.172690 4.370469 7.946696 
107 2.817024 2.829868 3.954858 3.328355 4.730173 5.144512 5.735882 6.077942 5.142845 4.418001 7.943777 
108 2.849651 2.857377 3.870909 3.307642 4.679749 5.128065 5.785626 6.082933 5.138213 4.450398 7.907895 
109 2.875565 2.914978 3.794262 3.291610 4.618443 5.125282 5.839545 6.093990 5.145113 4.474819 7.856339 
110 2.857889 2.973802 3.739879 3.280410 4.577518 5.126425 5.870405 6.061613 5.127936 4.447638 7.815284 
111 2.803355 3.010170 3.717353 3.272226 4.576453 5.135251 5.893443 6.031797 5.077618 4.363934 7.795001 
112 2.772678 3.045817 3.736887 3.300988 4.597744 5.148255 5.945666 6.061171 5.010949 4.297334 7.794128 
113 2.772666 3.045071 3.749564 3.343940 4.637823 5.127055 5.982084 6.096490 4.932291 4.270509 7.830592 
114 2.840437 3.060871 3.734462 3.368982 4.631740 5.113501 6.048687 6.142668 4.916406 4.296435 7.835698 
115 2.858637 3.024511 3.679038 3.329448 4.603566 5.062964 6.062786 6.094174 4.907009 4.255699 7.851917 
116 2.784849 2.931266 3.610465 3.225714 4.611859 4.991364 6.008347 5.963962 4.878197 4.117147 7.896993 
117 2.796075 2.948042 3.591439 3.171688 4.610210 5.001796 6.030287 5.930109 4.896676 4.056051 7.903322 
118 2.840617 2.968813 3.597862 3.193978 4.644247 4.995872 6.028337 5.946325 4.880669 4.064227 7.957443 
119 2.888585 2.952164 3.577290 3.223141 4.630369 4.974411 6.025438 5.967641 4.863380 4.084744 8.007287 
120 2.923147 2.914737 3.513909 3.189602 4.557461 4.965497 6.031434 5.935643 4.883719 4.067717 8.011044 
121 2.947342 2.896585 3.486228 3.210320 4.521399 4.927061 5.986927 5.946330 4.863027 4.073829 8.063356 
122 3.049574 2.987548 3.495236 3.258994 4.457597 4.979722 6.014122 6.022839 4.903319 4.155351 8.039699 
123 3.107479 3.047952 3.446042 3.205531 4.349633 5.061718 6.024978 5.986022 4.986786 4.149512 7.948292 
124 3.109768 3.066883 3.408099 3.190960 4.280858 5.105427 5.972700 5.931833 5.030111 4.134672 7.888135 
125 3.130770 3.106710 3.417046 3.266983 4.232904 5.191672 5.933601 5.950332 5.088393 4.171162 7.844763 
126 3.145339 3.161533 3.445412 3.359948 4.176047 5.315279 5.914040 5.971096 5.163560 4.213987 7.844542 
127 3.146948 3.259481 3.518231 3.476016 4.161208 5.483138 5.926504 6.014708 5.223473 4.277883 7.880044 
128 3.084258 3.327912 3.600287 3.570016 4.176771 5.603711 5.891760 6.051750 5.233150 4.310706 7.970345 
129 3.018302 3.411084 3.664642 3.623236 4.160113 5.724494 5.878280 6.056984 5.243866 4.297189 8.058571 
130 3.000173 3.519772 3.713513 3.686138 4.099958 5.845640 5.882456 6.094333 5.269902 4.316829 8.121964 
131 2.985497 3.604177 3.713732 3.730877 4.014543 5.917879 5.878783 6.137092 5.298402 4.340590 8.158641 
132 2.990844 3.703751 3.710095 3.771305 3.951375 5.979966 5.897042 6.174514 5.320043 4.360504 8.156087 
133 2.986864 3.802111 3.739493 3.820525 3.926704 5.997688 5.910427 6.222010 5.283951 4.357287 8.168985 
134 2.972544 3.902180 3.805938 3.886917 3.956081 5.998927 5.914723 6.295119 5.201458 4.343030 8.212169 
135 3.013671 4.040272 3.895777 4.007349 4.013138 6.035724 5.957163 6.425284 5.114860 4.395507 8.256511 
136 3.044363 4.148293 3.904541 4.034662 3.999317 6.076233 6.047239 6.507034 5.085034 4.412910 8.238155 
137 3.049449 4.179753 3.840716 3.994188 3.969569 6.063107 6.112937 6.535626 5.072150 4.415248 8.209942 
138 3.099566 4.208429 3.785092 4.005882 3.915799 6.041821 6.195958 6.609706 5.089594 4.509742 8.194132 
139 3.116964 4.209261 3.713236 4.000169 3.835487 6.036733 6.292612 6.671824 5.145183 4.591199 8.160822 
140 3.078651 4.162332 3.601442 3.959588 3.762864 6.023030 6.376788 6.682927 5.194276 4.627736 8.127670 
141 3.077548 4.110119 3.472781 3.908845 3.652977 6.038388 6.500208 6.698926 5.259620 4.685104 8.067998 
142 3.097581 4.055392 3.341418 3.851794 3.538887 6.057889 6.618766 6.741103 5.319107 4.765485 8.013812 
143 3.109437 4.021746 3.243701 3.822259 3.466447 6.067832 6.707253 6.804495 5.350710 4.831765 8.017206 
144 3.058425 3.984200 3.168589 3.772567 3.435688 6.052470 6.760676 6.812041 5.352407 4.843981 8.058146 
145 3.013651 4.026928 3.131531 3.717918 3.422031 6.076216 6.851285 6.785589 5.365675 4.835192 8.074506 
146 2.985833 4.095719 3.140113 3.703650 3.454547 6.108506 6.935438 6.747837 5.366751 4.868117 8.102015 
147 2.887464 4.075295 3.094001 3.654408 3.530622 6.082714 6.958629 6.645711 5.340713 4.844816 8.164320 
148 2.850436 4.053233 3.031497 3.627924 3.562457 6.097278 6.989398 6.583490 5.343817 4.840859 8.212582 
149 2.891811 4.044882 3.006070 3.663360 3.603874 6.169325 7.042864 6.572810 5.367004 4.905240 8.251437 
150 2.907642 4.033854 2.995687 3.670009 3.649019 6.253906 7.066711 6.521779 5.385989 4.926608 8.275583 
151 2.919823 4.054825 3.022656 3.679486 3.695538 6.350713 7.063696 6.470088 5.394103 4.923267 8.306216 
152 2.944405 4.105021 3.096783 3.712764 3.753302 6.450393 7.079681 6.437209 5.410384 4.944173 8.330069 
153 2.948658 4.125071 3.128407 3.725768 3.785064 6.522274 7.085337 6.394395 5.409927 4.942746 8.357039 
154 2.908842 4.088629 3.095214 3.708455 3.842344 6.535227 7.058851 6.337229 5.366469 4.918163 8.411697 
155 2.889610 4.082872 3.111231 3.721207 3.886472 6.576786 7.040936 6.330244 5.329095 4.937949 8.448573 
156 2.907606 4.093898 3.191184 3.778550 3.948277 6.617473 6.997872 6.395190 5.274489 4.994501 8.520356 
157 2.893204 4.064098 3.265196 3.785912 4.003503 6.620128 6.938914 6.412831 5.205155 4.985137 8.600987 
158 2.857178 3.994169 3.276405 3.717170 3.987665 6.599670 6.900420 6.361346 5.144180 4.908590 8.649732 
159 2.860207 3.929928 3.223788 3.636983 3.936674 6.599624 6.911059 6.295478 5.127040 4.821901 8.665156 
160 2.890424 3.907758 3.177864 3.567114 3.885060 6.626260 6.953421 6.229249 5.145601 4.757721 8.648231 
161 2.891457 3.896723 3.165164 3.491550 3.871490 6.643181 6.994172 6.153139 5.127912 4.676822 8.646897 
162 2.898259 3.905065 3.187317 3.432129 3.910496 6.656934 7.052168 6.094119 5.111900 4.598481 8.650852 
163 2.863248 3.866390 3.197857 3.380988 3.996504 6.590487 7.048725 6.026689 5.052609 4.492402 8.695721 
164 2.857003 3.818527 3.181630 3.362439 4.048458 6.508223 7.030766 5.977992 5.012532 4.411226 8.762614 
165 2.943516 3.820387 3.165896 3.384769 4.063934 6.464498 7.048280 6.013402 5.024563 4.423893 8.826899 
166 2.951251 3.779307 3.117712 3.322588 4.051387 6.367580 7.029606 5.970172 4.997903 4.360652 8.882945 
167 2.920007 3.731598 3.107511 3.238300 4.040012 6.274748 6.980529 5.894897 4.970524 4.256396 8.916377 
168 2.891737 3.696687 3.169061 3.198492 4.039222 6.210463 6.923388 5.883080 4.946602 4.142518 8.954157 
169 2.872567 3.667812 3.261258 3.187042 4.012632 6.154145 6.869457 5.888082 4.943476 4.033607 8.991238 
170 2.896300 3.644307 3.356576 3.208019 3.979711 6.148943 6.855743 5.932021 4.971408 3.994049 9.016297 
171 2.911795 3.596139 3.422390 3.221389 3.966779 6.118839 6.836090 5.946048 4.979464 3.956756 9.039072 
172 2.930663 3.569674 3.498825 3.266981 3.988303 6.111985 6.841640 5.958153 4.954244 3.949788 9.043251 
173 2.935901 3.584212 3.592764 3.342215 4.027380 6.133356 6.899847 5.980836 4.924224 3.948125 9.029191 
174 2.915058 3.609232 3.676094 3.438265 4.072641 6.129680 6.929973 5.999601 4.878947 3.932689 9.055360 
175 2.881680 3.639200 3.724770 3.489771 4.083276 6.136967 6.978551 5.984528 4.828998 3.906011 9.076009 
176 2.891414 3.654699 3.716091 3.493448 4.062183 6.134809 7.049411 5.942225 4.799551 3.908318 9.060293 
177 2.950478 3.680106 3.743666 3.564143 4.083585 6.160347 7.146990 5.956954 4.753317 4.006214 9.059025 
178 2.956170 3.675455 3.790965 3.648609 4.131269 6.195768 7.232589 5.983208 4.687741 4.094942 9.078660 
179 2.908788 3.662691 3.828716 3.702413 4.185353 6.218854 7.288295 5.996853 4.608448 4.143389 9.083115 
180 2.822063 3.619445 3.844990 3.743374 4.247748 6.248703 7.294593 5.999197 4.500443 4.190701 9.089469 
181 2.745486 3.562201 3.815440 3.750500 4.285669 6.293530 7.316535 5.998447 4.446102 4.240936 9.074286 
182 2.729831 3.525220 3.745892 3.714818 4.279882 6.360959 7.378083 5.989172 4.455009 4.304759 9.028312 
183 2.706763 3.455426 3.654052 3.657714 4.287228 6.382046 7.418220 5.935177 4.417841 4.355998 9.008387 
184 2.709257 3.405644 3.591353 3.605762 4.316088 6.371153 7.456191 5.881972 4.367177 4.425091 9.005919 
185 2.744929 3.353442 3.535521 3.571385 4.384530 6.289259 7.465086 5.822485 4.265975 4.503101 9.035829 
186 2.845267 3.328166 3.497238 3.590733 4.468528 6.198967 7.490154 5.848250 4.187986 4.620585 9.088180 
187 2.966309 3.311827 3.433859 3.594049 4.513176 6.114770 7.537606 5.903205 4.182287 4.709608 9.115993 
188 3.006393 3.261597 3.295834 3.496997 4.518449 5.986141 7.538757 5.843007 4.242808 4.688895 9.117679 
189 3.026219 3.273239 3.187139 3.426117 4.519660 5.913469 7.568715 5.826901 4.373040 4.697245 9.122149 
190 3.064667 3.309166 3.154209 3.445402 4.563949 5.869240 7.588171 5.878993 4.472858 4.790857 9.178391 
191 3.088569 3.352327 3.157726 3.467483 4.582769 5.858269 7.623511 5.887774 4.538191 4.876212 9.204865 
192 3.083735 3.354992 3.175184 3.476791 4.567007 5.861020 7.646972 5.850537 4.563283 4.928210 9.232275 
193 3.100295 3.322421 3.183685 3.514243 4.537344 5.859992 7.652170 5.816508 4.543727 4.980035 9.273242 
194 3.145292 3.297014 3.168731 3.587857 4.502624 5.851821 7.649215 5.810559 4.532343 5.043260 9.323286 
195 3.173820 3.291417 3.142586 3.670377 4.476350 5.843800 7.669504 5.851288 4.532861 5.102899 9.385768 
196 3.174962 3.357193 3.115900 3.688375 4.415679 5.876469 7.762878 5.876353 4.598047 5.104023 9.370148 
197 3.097951 3.411133 3.095256 3.634933 4.362204 5.875473 7.868409 5.867939 4.654228 5.043509 9.333700 
198 3.048092 3.468733 3.121168 3.625945 4.328125 5.890413 7.995248 5.903432 4.735007 5.058415 9.299710 
199 3.019923 3.518548 3.179282 3.681548 4.326984 5.903054 8.079514 5.975452 4.824740 5.140738 9.303514 
200 2.946126 3.531502 3.230527 3.755630 4.345522 5.916060 8.124393 6.061420 4.885468 5.205413 9.363415 
201 2.874634 3.575421 3.275629 3.812473 4.355771 5.972234 8.159770 6.143178 4.941592 5.212932 9.408103 
202 2.777042 3.606869 3.321915 3.875604 4.390965 6.000084 8.150277 6.212006 4.932372 5.181995 9.484486 
203 2.778703 3.680245 3.391798 3.979131 4.370560 6.061539 8.191401 6.321578 4.929432 5.189281 9.555448 
204 2.792821 3.683180 3.375854 4.025579 4.300835 6.060247 8.184287 6.338298 4.915888 5.143178 9.604458 
205 2.738210 3.581494 3.294770 4.017295 4.260891 5.978314 8.085320 6.268758 4.860630 5.020649 9.663500 
206 2.757311 3.542357 3.275446 4.073198 4.273849 5.967349 8.001056 6.260398 4.846803 4.949538 9.734839 
207 2.849667 3.574169 3.307210 4.170429 4.297158 6.008348 7.910228 6.289760 4.866250 4.914653 9.808730 
208 2.998617 3.678453 3.388554 4.300912 4.277887 6.091937 7.875365 6.367396 4.926127 4.939983 9.868111 
209 3.051117 3.700130 3.386099 4.303974 4.172833 6.105574 7.791889 6.316836 4.949966 4.846697 9.864695 
210 3.003085 3.644355 3.315636 4.243090 4.038812 6.036026 7.658894 6.189057 4.904418 4.693507 9.842711 
211 2.958995 3.627686 3.325109 4.303789 3.977077 5.974529 7.585522 6.163882 4.831706 4.634058 9.854965 
212 2.928542 3.632546 3.356745 4.354821 3.917459 5.925956 7.566234 6.135811 4.781942 4.577929 9.825684 
213 2.842680 3.593896 3.365520 4.357463 3.864887 5.882843 7.536542 6.067946 4.717540 4.478841 9.787228 
214 2.725115 3.468457 3.386365 4.398881 3.874464 5.784228 7.435474 6.009880 4.595522 4.410225 9.832325 
215 2.726501 3.428473 3.433093 4.479551 3.865982 5.795610 7.381360 6.030678 4.550650 4.432909 9.849412 
216 2.744460 3.383035 3.434118 4.551771 3.861980 5.815989 7.329865 6.048908 4.527702 4.471410 9.859115 
217 2.723405 3.294478 3.373442 4.527065 3.849617 5.790015 7.273276 5.960354 4.515338 4.451457 9.837661 
218 2.769614 3.296103 3.323589 4.421559 3.781615 5.845467 7.319736 5.859447 4.582827 4.425181 9.724749 
219 2.797595 3.286116 3.324058 4.365222 3.763351 5.865508 7.335858 5.781194 4.599095 4.435512 9.687140 
220 2.849844 3.288230 3.350640 4.361702 3.770101 5.885020 7.349071 5.755788 4.613548 4.474821 9.681945 
221 2.895723 3.285251 3.368903 4.349788 3.786422 5.886804 7.333702 5.747149 4.612476 4.527432 9.687269 
222 2.859922 3.188544 3.331571 4.295487 3.844942 5.807279 7.243456 5.674868 4.561852 4.530293 9.729448 
223 2.841641 3.127624 3.288605 4.206836 3.900578 5.750749 7.201883 5.585486 4.553876 4.501366 9.742959 
224 2.874784 3.142959 3.324606 4.241430 3.987967 5.729826 7.196963 5.596333 4.571502 4.566273 9.782791 
225 2.897876 3.160685 3.381211 4.333448 4.082771 5.664057 7.161439 5.636847 4.581076 4.658049 9.844354 
226 2.846113 3.142724 3.295004 4.240265 4.076284 5.578482 7.122180 5.549104 4.634947 4.635633 9.802178 
227 2.817904 3.125316 3.216032 4.169903 4.072451 5.520601 7.071240 5.505699 4.687035 4.669010 9.760839 
228 2.885017 3.164278 3.193907 4.166226 4.072671 5.528692 7.060699 5.550741 4.778812 4.780365 9.712438 
229 2.973624 3.225413 3.190558 4.161952 4.040681 5.574974 7.076719 5.615852 4.897079 4.877370 9.634044 
230 2.983282 3.165910 3.155207 4.100229 4.030444 5.540212 7.026395 5.615502 4.923913 4.892742 9.590075 
231 3.008847 3.154466 3.117389 3.994926 3.985328 5.561125 7.027142 5.614564 4.942112 4.883605 9.515303 
232 3.084153 3.276295 3.175969 3.953116 3.951049 5.689346 7.108028 5.736351 4.992897 4.950270 9.443313 
233 3.100479 3.311273 3.226629 3.939700 4.007958 5.712412 7.105337 5.830988 4.946739 4.983667 9.458185 
234 3.099223 3.333435 3.198493 3.858387 4.000942 5.722444 7.127467 5.817141 4.935122 4.938903 9.402919 
235 3.057704 3.304286 3.113542 3.744436 3.976313 5.692651 7.140412 5.763558 4.931386 4.861427 9.344382 
236 3.021484 3.275008 3.068618 3.694749 4.002903 5.629134 7.101688 5.750253 4.888367 4.824349 9.374813 
237 3.053435 3.401945 3.118050 3.710410 3.999754 5.666502 7.130404 5.852261 4.883049 4.860759 9.401679 
238 3.009294 3.452974 3.123183 3.691680 3.999431 5.650537 7.108265 5.914846 4.829574 4.850899 9.422259 
239 2.949421 3.460874 3.080689 3.662307 3.963324 5.568457 7.054703 5.925025 4.770950 4.835180 9.409853 
240 2.884548 3.424337 2.997983 3.582544 3.890515 5.470127 6.994876 5.878799 4.734807 4.812868 9.364927 
