51 2.812442 12.888597 3.505026 3.324434 4.312568 7.832553 5.616747 6.025957 
52 2.773116 12.953786 3.466765 3.337754 4.256740 7.828894 5.660793 5.928473 
53 2.781826 13.077706 3.522061 3.446654 4.318224 7.882710 5.719707 5.891911 
54 2.818733 13.200050 3.593006 3.560469 4.402556 7.927212 5.763854 5.906395 
55 2.763191 13.254322 3.592318 3.584522 4.386635 7.868176 5.723417 5.876248 
56 2.671731 13.219233 3.531108 3.555951 4.309247 7.766705 5.651330 5.807905 
57 2.696247 13.134483 3.450688 3.532188 4.311564 7.728248 5.636623 5.785453 
58 2.740016 13.082074 3.388485 3.518624 4.370898 7.700628 5.603758 5.827534 
59 2.768055 13.091947 3.353559 3.512521 4.449843 7.623694 5.529172 5.887532 
60 2.818582 13.120893 3.343220 3.540217 4.527774 7.533242 5.466132 5.959382 
61 2.948500 13.122948 3.367216 3.584262 4.642426 7.522601 5.468492 6.009974 
62 3.084741 13.081003 3.382563 3.585521 4.728762 7.515711 5.468457 6.005717 
63 3.108703 13.100760 3.417235 3.571378 4.722857 7.480423 5.387473 5.974319 
64 3.125767 13.122190 3.493576 3.579129 4.736234 7.468474 5.322974 5.962261 
65 3.139892 13.166245 3.603830 3.626780 4.755280 7.465730 5.270501 5.966499 
66 3.127740 13.220453 3.700123 3.647126 4.761909 7.489096 5.222495 5.960127 
67 3.128370 13.230591 3.747515 3.614529 4.762499 7.543239 5.205576 5.923906 
68 3.125470 13.211223 3.760013 3.516406 4.717872 7.596061 5.198819 5.870224 
69 3.068621 13.191063 3.754935 3.373193 4.609947 7.600203 5.150803 5.797164 
70 3.015359 13.201201 3.757078 3.246437 4.510782 7.597077 5.110497 5.750577 
71 3.036864 13.179832 3.767234 3.157217 4.460103 7.621284 5.137169 5.786112 
72 3.019775 13.146547 3.780729 3.083101 4.397055 7.643496 5.173288 5.840918 
73 2.970963 13.136160 3.785356 3.022775 4.292434 7.652442 5.218398 5.885210 
74 2.913553 13.111650 3.759863 2.970538 4.194148 7.674601 5.288146 5.931551 
75 2.798586 13.142224 3.758857 2.994476 4.099024 7.708795 5.336755 5.977323 
76 2.735804 13.174651 3.787691 3.076974 4.069330 7.756377 5.414391 6.033391 
77 2.710915 13.196761 3.824654 3.166229 4.092502 7.779756 5.505697 6.102010 
78 2.706348 13.280620 3.875720 3.268889 4.141356 7.800323 5.583418 6.174443 
79 2.751156 13.349223 3.883362 3.325680 4.176567 7.814178 5.656685 6.224518 
80 2.829460 13.383636 3.870642 3.383483 4.223359 7.860420 5.739332 6.252618 
81 2.890921 13.419616 3.849865 3.435576 4.247236 7.880881 5.762996 6.239712 
82 2.902328 13.427582 3.806018 3.432248 4.215132 7.860778 5.680776 6.193479 
83 2.945022 13.419921 3.792130 3.463566 4.209851 7.925823 5.609987 6.161883 
84 3.061894 13.402592 3.822664 3.553404 4.279256 8.093174 5.626490 6.164652 
85 3.167508 13.372479 3.859390 3.626299 4.373724 8.222800 5.634194 6.216640 
86 3.176962 13.349385 3.876498 3.591145 4.406003 8.223328 5.535106 6.262877 
87 3.144398 13.312574 3.887996 3.566001 4.404527 8.205584 5.438213 6.294354 
88 3.155011 13.205195 3.900985 3.572016 4.422789 8.240974 5.444380 6.319659 
89 3.180915 13.094096 3.912747 3.577333 4.445662 8.254671 5.490846 6.320591 
90 3.164946 13.020200 3.920527 3.576877 4.449858 8.228314 5.533852 6.322557 
91 3.147535 12.957439 3.946568 3.595903 4.466003 8.220871 5.614290 6.340147 
92 3.100701 12.970270 4.017915 3.669641 4.478699 8.259030 5.722365 6.350392 
93 2.984891 13.077366 4.094881 3.728939 4.464883 8.252748 5.794948 6.361948 
94 2.895623 13.182855 4.149302 3.737165 4.459898 8.215703 5.847627 6.386482 
95 2.838624 13.267717 4.190291 3.726184 4.463892 8.182914 5.890438 6.399615 
96 2.839588 13.249985 4.195902 3.695548 4.488143 8.212925 5.965459 6.378231 
97 2.879335 13.190179 4.166436 3.676076 4.523160 8.308108 6.058130 6.326814 
98 2.867539 13.157653 4.129439 3.646440 4.530369 8.357314 6.069042 6.269968 
99 2.905489 13.079329 4.085772 3.602169 4.582285 8.380998 6.071867 6.243079 
100 2.939909 13.018781 4.072071 3.593095 4.637475 8.376063 6.057213 6.216434 
101 2.931832 12.971992 4.057012 3.597178 4.674366 8.354545 6.060078 6.188108 
102 2.964556 12.886643 4.019566 3.640198 4.733907 8.392312 6.144780 6.183714 
103 2.919570 12.846150 3.997296 3.699555 4.736612 8.393121 6.181988 6.175807 
104 2.856569 12.742397 3.952481 3.686496 4.717999 8.356693 6.201149 6.152470 
105 2.822725 12.659417 3.885153 3.678993 4.705407 8.360629 6.253902 6.126323 
106 2.817715 12.600138 3.813975 3.672772 4.671938 8.405236 6.332343 6.092755 
107 2.837343 12.475766 3.685521 3.576857 4.604840 8.415775 6.404321 6.027421 
108 2.763568 12.469092 3.593101 3.477385 4.462765 8.365624 6.379502 5.962662 
109 2.764006 12.481551 3.558288 3.427449 4.430455 8.403618 6.404745 5.938316 
110 2.764163 12.499254 3.522066 3.391638 4.446978 8.463406 6.431866 5.941902 
111 2.696733 12.585146 3.514338 3.370374 4.422435 8.513060 6.421522 5.914651 
112 2.687827 12.634302 3.509622 3.326015 4.427977 8.571391 6.453372 5.839138 
113 2.675601 12.712117 3.512437 3.290052 4.419222 8.573626 6.484888 5.747393 
114 2.720961 12.808032 3.517807 3.290039 4.426558 8.561478 6.537561 5.701976 
115 2.841205 12.858726 3.501525 3.294083 4.456043 8.550289 6.624693 5.690767 
116 2.938687 12.894604 3.453090 3.283595 4.434165 8.512329 6.678309 5.697536 
117 3.003833 12.899098 3.364037 3.219546 4.363987 8.458467 6.704947 5.699988 
118 3.075613 12.861406 3.283551 3.162329 4.331026 8.420374 6.744073 5.716268 
119 3.128669 12.866422 3.220221 3.141497 4.333374 8.414773 6.744398 5.757698 
120 3.107425 12.922683 3.184576 3.111387 4.315855 8.425355 6.692947 5.784746 
121 3.076979 12.949488 3.159240 3.063231 4.329466 8.436302 6.641737 5.795650 
122 3.037321 12.982491 3.163209 3.031563 4.401457 8.460242 6.598936 5.840690 
123 2.952597 13.042151 3.187964 3.014405 4.499157 8.497060 6.542838 5.885726 
124 2.865347 13.038983 3.207915 2.951855 4.577218 8.488267 6.435445 5.907516 
125 2.825914 13.010133 3.232869 2.885329 4.665113 8.460577 6.351965 5.944975 
126 2.821721 13.004849 3.266346 2.886140 4.752397 8.455198 6.307975 5.963946 
127 2.829490 13.006794 3.297711 2.902213 4.836358 8.443769 6.259301 5.995349 
128 2.832865 13.067152 3.352679 2.988134 4.926352 8.492578 6.219210 6.016629 
129 2.814795 13.166560 3.398427 3.083441 4.962053 8.509784 6.154815 5.988291 
130 2.800448 13.223831 3.408111 3.121132 4.975138 8.506747 6.100123 5.961889 
131 2.763595 13.338796 3.430140 3.211841 4.953231 8.525217 6.063600 5.926709 
132 2.741117 13.429935 3.480390 3.276015 4.928310 8.484572 6.011088 5.909342 
133 2.763922 13.443806 3.549592 3.354168 4.943774 8.422545 5.994069 5.931200 
134 2.747221 13.408107 3.605011 3.423742 4.936066 8.334867 5.976994 5.889332 
135 2.722862 13.228073 3.570121 3.405054 4.911912 8.221294 5.970012 5.802099 
136 2.713245 13.062148 3.554871 3.447184 4.891925 8.128175 5.988678 5.722380 
137 2.757693 12.944948 3.591824 3.562637 4.925933 8.085360 6.032842 5.685465 
138 2.754270 12.833983 3.598119 3.571973 4.914611 7.973942 5.995338 5.670166 
139 2.732268 12.791995 3.594345 3.549031 4.859419 7.854227 5.915865 5.641820 
140 2.825253 12.734388 3.591891 3.602724 4.869898 7.837283 5.915173 5.666259 
141 2.876289 12.692267 3.550448 3.620092 4.811656 7.786483 5.849691 5.677923 
142 2.942469 12.674664 3.502196 3.634362 4.748166 7.730914 5.756399 5.667515 
143 3.027578 12.650171 3.445819 3.626911 4.711828 7.689882 5.660250 5.653612 
144 3.105802 12.625301 3.395044 3.610456 4.707378 7.644187 5.561539 5.652385 
145 3.149094 12.645631 3.369216 3.620193 4.741319 7.588028 5.465663 5.660632 
146 3.115196 12.683966 3.335416 3.619470 4.765255 7.509366 5.352673 5.661490 
147 3.102689 12.698523 3.289186 3.614283 4.823867 7.474558 5.284741 5.684518 
148 3.053220 12.739931 3.247273 3.619681 4.873650 7.482641 5.224080 5.707135 
149 2.969105 12.788943 3.207135 3.603765 4.908035 7.452305 5.157367 5.752647 
150 2.944193 12.829341 3.172158 3.570753 4.980509 7.424291 5.131718 5.845605 
151 2.873333 12.860831 3.126714 3.504847 4.979530 7.364464 5.073124 5.884796 
152 2.794199 12.852690 3.068962 3.386232 4.906980 7.291217 4.991850 5.868283 
153 2.788003 12.853065 3.061141 3.292402 4.882192 7.264659 4.957512 5.865630 
154 2.848966 12.874991 3.119345 3.263280 4.925068 7.287722 4.958542 5.914882 
155 2.854729 12.936924 3.175309 3.226698 4.920863 7.250525 4.901139 5.938954 
156 2.793793 13.041628 3.246308 3.213802 4.874672 7.191257 4.799147 5.950934 
157 2.757010 13.107113 3.295690 3.224776 4.858493 7.173352 4.739204 5.988621 
158 2.744717 13.163972 3.335460 3.208666 4.889092 7.147474 4.708672 6.048804 
159 2.743811 13.217964 3.372488 3.192235 4.938650 7.160955 4.697954 6.119648 
160 2.698777 13.255809 3.397416 3.146335 4.928648 7.149336 4.666433 6.150785 
161 2.635531 13.333659 3.455206 3.132263 4.912771 7.135961 4.606321 6.170461 
162 2.670739 13.404701 3.558123 3.155603 4.972258 7.141930 4.588912 6.229488 
163 2.790868 13.469041 3.684217 3.178953 5.073203 7.142557 4.596393 6.342789 
164 2.886959 13.531311 3.802067 3.227407 5.152794 7.128757 4.610572 6.461909 
165 2.903257 13.588966 3.894169 3.263797 5.157584 7.106634 4.586790 6.533628 
166 2.927617 13.630716 3.984947 3.318968 5.184013 7.079605 4.568096 6.585138 
167 3.029923 13.614441 4.077024 3.397898 5.296676 7.116786 4.622742 6.659713 
168 3.108161 13.554319 4.133161 3.437787 5.374540 7.139406 4.661786 6.719082 
169 3.084230 13.490387 4.126523 3.411566 5.345306 7.105227 4.624230 6.706397 
170 3.073320 13.382603 4.088707 3.370427 5.296786 7.152894 4.629088 6.671607 
171 3.140373 13.248664 4.081008 3.361010 5.295773 7.243606 4.714753 6.648684 
172 3.201037 13.139709 4.085939 3.344899 5.280292 7.300230 4.766876 6.615536 
173 3.213713 13.070308 4.084774 3.303308 5.184022 7.290024 4.781513 6.573867 
174 3.217799 12.995971 4.073511 3.241871 5.056600 7.275244 4.808207 6.512358 
175 3.191559 12.913158 4.053320 3.194275 4.925998 7.303308 4.851199 6.431103 
176 3.058046 12.881188 4.030583 3.173453 4.756979 7.323730 4.865209 6.321265 
177 2.947455 12.861825 4.024486 3.174474 4.663045 7.339777 4.864741 6.225963 
178 2.861032 12.865122 4.043201 3.188299 4.649405 7.378376 4.867595 6.173554 
179 2.724653 12.879421 4.064121 3.194491 4.606289 7.391118 4.849858 6.117932 
180 2.649321 12.838880 4.047689 3.163737 4.566913 7.381186 4.818189 6.053859 
181 2.640220 12.767689 4.002733 3.123232 4.514957 7.412053 4.793224 5.995893 
182 2.677963 12.717767 3.944006 3.102638 4.461721 7.446229 4.754073 5.956407 
183 2.696976 12.721596 3.880025 3.067222 4.363536 7.414401 4.653141 5.937890 
184 2.689206 12.796282 3.863679 3.079832 4.266318 7.366692 4.550044 5.969047 
185 2.782914 12.856078 3.873722 3.191237 4.270564 7.404362 4.547216 6.043194 
186 2.892067 12.892376 3.853790 3.262411 4.283994 7.453009 4.556613 6.075069 
187 2.898859 12.935020 3.765166 3.265358 4.250702 7.454016 4.542377 6.031741 
188 2.837593 12.980479 3.672264 3.260698 4.219800 7.423732 4.524078 5.948054 
189 2.804306 12.997364 3.592336 3.258309 4.252237 7.409393 4.563328 5.894434 
190 2.806046 12.993275 3.495660 3.256663 4.317903 7.410830 4.647201 5.869223 
191 2.829100 12.962379 3.376244 3.254162 4.372881 7.402163 4.724667 5.860417 
192 2.882875 12.911222 3.255256 3.253305 4.414597 7.407686 4.822999 5.871874 
193 2.868406 12.904284 3.168234 3.296670 4.385984 7.383070 4.904833 5.841880 
194 2.829730 12.905679 3.097040 3.327916 4.323800 7.325975 4.991747 5.797761 
195 2.796301 12.896442 3.022916 3.303441 4.259006 7.236100 5.081982 5.769634 
196 2.789656 12.874537 2.955702 3.296592 4.231190 7.149518 5.172692 5.769681 
197 2.817825 12.822796 2.910925 3.306029 4.248725 7.117312 5.288620 5.798637 
198 2.858244 12.754410 2.880473 3.326083 4.312771 7.156687 5.417659 5.853827 
199 2.886379 12.657575 2.862709 3.289024 4.362438 7.174332 5.483378 5.869294 
200 2.860790 12.585211 2.881663 3.191360 4.400892 7.120153 5.465519 5.864706 
201 2.867887 12.526302 2.998170 3.128565 4.477812 7.091872 5.447920 5.899746 
202 2.887448 12.501931 3.132760 3.096472 4.559321 7.095476 5.416830 5.927343 
203 2.873895 12.538455 3.281499 3.089404 4.610666 7.098551 5.367098 5.967980 
204 2.860151 12.581138 3.427082 3.103019 4.626998 7.094141 5.294293 6.034470 
205 2.875308 12.605047 3.552798 3.103350 4.624234 7.090327 5.216764 6.089937 
206 2.913227 12.604424 3.647189 3.139510 4.633555 7.145108 5.204381 6.152143 
207 2.926729 12.562479 3.683689 3.117496 4.582127 7.142372 5.169314 6.182921 
208 2.947110 12.510930 3.717305 3.063152 4.540816 7.077944 5.155266 6.207140 
209 2.968554 12.492114 3.810543 3.099007 4.583953 7.015924 5.184237 6.299150 
210 3.006061 12.460320 3.891358 3.154118 4.673661 6.975930 5.214926 6.408576 
211 2.998026 12.443028 3.939980 3.211201 4.704320 6.941023 5.225286 6.482577 
212 2.856825 12.461157 3.956817 3.247054 4.636721 6.844018 5.122813 6.499418 
213 2.822398 12.455609 3.994776 3.282857 4.632982 6.773416 5.047791 6.534814 
214 2.888291 12.425360 4.055774 3.330472 4.687084 6.754448 5.071621 6.604092 
215 2.870835 12.424067 4.095848 3.382358 4.656271 6.708069 5.063202 6.616010 
216 2.851849 12.435022 4.092996 3.410473 4.609495 6.645924 5.035744 6.587578 
217 2.862182 12.438560 4.075246 3.436467 4.612677 6.620185 5.021906 6.581808 
218 2.858660 12.436677 4.059064 3.475180 4.614199 6.595185 4.979823 6.580059 
219 2.865189 12.422804 3.993363 3.488971 4.584007 6.567188 4.921249 6.555522 
220 2.855976 12.406735 3.908542 3.509485 4.507444 6.578588 4.904040 6.531837 
221 2.828531 12.405961 3.839393 3.591046 4.432918 6.577720 4.879460 6.495952 
222 2.825784 12.402449 3.801532 3.713115 4.415846 6.562251 4.865633 6.482537 
223 2.780768 12.349110 3.745999 3.787061 4.377339 6.538948 4.851670 6.469069 
224 2.729222 12.285366 3.670779 3.865712 4.284677 6.525513 4.806504 6.390982 
225 2.725172 12.194030 3.596638 3.907070 4.221315 6.564222 4.802427 6.318270 
226 2.712483 12.111318 3.551100 3.893302 4.164581 6.574455 4.773623 6.253285 
227 2.712834 12.101888 3.559210 3.896862 4.136406 6.577483 4.726189 6.192946 
228 2.735920 12.094843 3.562109 3.854342 4.139365 6.630906 4.739198 6.148267 
229 2.724128 12.104557 3.538213 3.791849 4.089433 6.676723 4.757202 6.049375 
230 2.706791 12.183923 3.558570 3.806821 4.052889 6.716286 4.753357 5.965509 
231 2.721111 12.240731 3.589511 3.780254 4.069817 6.748113 4.769992 5.925500 
232 2.711689 12.344025 3.618307 3.770811 4.095514 6.723819 4.735640 5.919109 
233 2.734081 12.468431 3.641774 3.808852 4.168448 6.695642 4.732941 5.964375 
234 2.798341 12.530444 3.627808 3.833511 4.253629 6.668087 4.775947 5.983129 
235 2.829376 12.571917 3.601223 3.885560 4.331526 6.612901 4.789754 5.950793 
236 2.891198 12.578342 3.563390 3.937715 4.452845 6.579448 4.822800 5.928578 
237 2.891147 12.547667 3.497729 3.943563 4.547069 6.494109 4.832783 5.873301 
238 2.866326 12.529543 3.460898 3.983486 4.662243 6.414220 4.851532 5.840628 
239 2.839404 12.553267 3.478535 4.091621 4.797712 6.368787 4.886380 5.873082 
240 2.743965 12.605365 3.492497 4.196746 4.866897 6.284588 4.861699 5.902246 
241 2.724188 12.619953 3.489824 4.266805 4.933499 6.257212 4.860271 5.956703 
242 2.734483 12.645168 3.505250 4.340484 4.988709 6.271030 4.874717 6.030365 
243 2.755013 12.663405 3.523064 4.340833 5.005204 6.245159 4.886693 6.084080 
244 2.846223 12.702522 3.570882 4.323130 5.065241 6.249832 4.936461 6.167371 
245 2.866349 12.771969 3.643436 4.292109 5.078796 6.170177 4.916412 6.205629 
246 2.871963 12.814421 3.666424 4.230452 5.058140 6.062772 4.891083 6.172196 
247 2.867527 12.856348 3.650813 4.228859 5.023963 6.013635 4.917757 6.117864 
248 2.844975 12.858572 3.604278 4.220118 4.952132 5.976063 4.974039 6.021249 
249 2.798873 12.898864 3.584808 4.199220 4.883617 5.911956 4.986232 5.942027 
250 2.714041 13.042519 3.641929 4.245358 4.833639 5.830492 4.934720 5.916548 
251 2.644327 13.136344 3.696416 4.261740 4.795349 5.780540 4.907123 5.881315 
252 2.649595 13.142503 3.699014 4.259166 4.760390 5.830263 4.931813 5.835938 
253 2.672638 13.094989 3.656920 4.249598 4.683871 5.923347 4.944307 5.735082 
254 2.678770 12.961736 3.538935 4.151435 4.549193 5.986254 4.969406 5.590424 
255 2.750936 12.860118 3.443119 4.084552 4.506587 6.068390 5.038379 5.550529 
256 2.853402 12.813807 3.422476 4.065063 4.541992 6.175757 5.131106 5.569951 
257 2.864070 12.793581 3.401494 4.032678 4.549383 6.242580 5.183312 5.577506 
258 2.804316 12.808043 3.355628 4.018905 4.497449 6.313032 5.200998 5.521031 
259 2.752213 12.823274 3.291018 4.038678 4.444410 6.404925 5.234869 5.419880 
260 2.792937 12.802097 3.223218 4.045228 4.431844 6.501318 5.335984 5.344754 
261 2.880287 12.790030 3.207101 4.086151 4.451828 6.596725 5.451265 5.325505 
262 2.870431 12.786421 3.227937 4.140344 4.426733 6.595672 5.482899 5.293069 
263 2.884431 12.695045 3.178839 4.097109 4.386474 6.592980 5.535473 5.246151 
264 2.920085 12.607005 3.134246 4.127356 4.379533 6.622920 5.569619 5.223412 
265 2.953693 12.496778 3.075193 4.163104 4.401344 6.650784 5.592406 5.189718 
266 3.009217 12.380538 2.999662 4.122250 4.411294 6.658444 5.625743 5.156981 
267 2.979560 12.383417 3.026663 4.152383 4.385613 6.605875 5.569979 5.154562 
268 2.945094 12.398272 3.067459 4.145018 4.381126 6.562075 5.529925 5.161751 
269 2.930918 12.355264 3.075748 4.095506 4.371769 6.594114 5.521392 5.168903 
270 2.847101 12.305019 3.064373 4.049627 4.283513 6.600767 5.445913 5.128835 
271 2.775255 12.234916 3.048093 3.958747 4.193152 6.615924 5.377622 5.122396 
272 2.745081 12.233388 3.106039 3.945239 4.161041 6.667972 5.327247 5.228645 
273 2.750243 12.301387 3.213227 3.983525 4.189771 6.710110 5.276932 5.390761 
274 2.777486 12.330684 3.241223 3.978892 4.229989 6.768790 5.275511 5.537817 
275 2.746298 12.368540 3.244547 3.989114 4.222160 6.800677 5.245563 5.619599 
276 2.691974 12.432602 3.256206 4.008250 4.203194 6.791203 5.193135 5.657170 
277 2.718472 12.472522 3.311105 3.992665 4.259442 6.820990 5.212487 5.743449 
278 2.765798 12.566949 3.446749 4.034678 4.351631 6.844589 5.221146 5.850583 
279 2.789997 12.656669 3.555433 4.083830 4.434510 6.840802 5.228577 5.937156 
280 2.829201 12.666883 3.581118 4.035003 4.489315 6.790747 5.282923 5.959336 
281 2.822241 12.675503 3.609492 4.008803 4.513520 6.729558 5.300450 5.904977 
282 2.814832 12.648178 3.653095 3.967421 4.553033 6.670179 5.317668 5.845198 
283 2.841666 12.577510 3.692544 3.878810 4.594835 6.639737 5.363816 5.805598 
284 2.820096 12.544402 3.741109 3.827813 4.615102 6.542033 5.374610 5.765882 
285 2.843247 12.462176 3.765386 3.771890 4.650125 6.449598 5.436159 5.763326 
286 2.909544 12.356825 3.779932 3.746006 4.694461 6.412318 5.516424 5.753932 
287 2.923731 12.314937 3.805933 3.756240 4.688050 6.335069 5.480394 5.701857 
288 2.954580 12.251403 3.806726 3.666354 4.669337 6.240825 5.425779 5.638557 
289 2.961791 12.263085 3.854875 3.650207 4.668028 6.154846 5.339145 5.641935 
290 2.974674 12.304928 3.941676 3.695614 4.707090 6.082365 5.264653 5.699467 
291 2.984077 12.269532 3.948121 3.640915 4.699763 5.991542 5.250180 5.689998 
292 2.910554 12.253786 3.898299 3.635957 4.609615 5.904764 5.220296 5.593432 
293 2.896905 12.210115 3.822209 3.623441 4.574774 5.901197 5.266649 5.506932 
294 2.862436 12.192015 3.743676 3.585867 4.522554 5.884068 5.282462 5.452324 
295 2.735139 12.295186 3.719727 3.629710 4.425664 5.799390 5.164485 5.444311 
296 2.739676 12.363127 3.717999 3.645678 4.418132 5.773303 5.089458 5.519998 
297 2.755418 12.396667 3.665166 3.637041 4.367534 5.735463 5.004935 5.543063 
298 2.749782 12.414986 3.595441 3.648742 4.328285 5.689127 4.888185 5.539734 
299 2.815763 12.379487 3.536042 3.647866 4.415325 5.709362 4.814901 5.598226 
300 2.838083 12.370243 3.506693 3.684712 4.520607 5.703091 4.700080 5.668739 
301 2.819540 12.372350 3.491594 3.724037 4.610285 5.648778 4.553806 5.712780 
302 2.830959 12.300385 3.445420 3.691696 4.691432 5.616144 4.495313 5.733917 
303 2.832457 12.215824 3.400875 3.701833 4.762008 5.647220 4.523408 5.751222 
304 2.770875 12.156527 3.346695 3.722623 4.781031 5.690908 4.558381 5.749088 
305 2.722721 12.092255 3.279970 3.674223 4.789828 5.708564 4.598599 5.729749 
306 2.675679 12.077420 3.248904 3.644355 4.818332 5.707173 4.583675 5.713804 
307 2.719620 12.054526 3.257631 3.642542 4.930611 5.765812 4.565470 5.721596 
308 2.795709 12.005231 3.238123 3.621286 5.035169 5.829176 4.555793 5.711653 
309 2.795758 12.004656 3.209796 3.612310 5.068562 5.855949 4.487427 5.667787 
310 2.859407 11.977263 3.204840 3.608450 5.130449 5.946756 4.475969 5.655509 
311 2.928871 11.924359 3.180556 3.576375 5.183291 6.041909 4.471202 5.641480 
312 2.935541 11.876589 3.144331 3.527597 5.209672 6.110954 4.434196 5.619091 
313 2.983694 11.821020 3.131933 3.519602 5.291599 6.210250 4.444927 5.622491 
314 3.019547 11.808794 3.133106 3.521581 5.384545 6.269365 4.442311 5.629339 
315 3.015053 11.828969 3.159668 3.565971 5.454798 6.323072 4.422134 5.622730 
316 3.011273 11.790634 3.157629 3.610035 5.500714 6.409394 4.429388 5.603435 
317 3.034940 11.695191 3.125470 3.599784 5.570670 6.532611 4.475463 5.585918 
318 3.044803 11.675548 3.136683 3.625791 5.638432 6.642649 4.489335 5.604429 
319 2.982335 11.740318 3.153636 3.630759 5.630046 6.637552 4.388502 5.602839 
320 2.979879 11.750029 3.166255 3.589917 5.654786 6.662181 4.357234 5.613777 
321 2.991410 11.742447 3.208215 3.646338 5.661479 6.748646 4.390945 5.631786 
322 2.927787 11.771091 3.224890 3.670466 5.578491 6.770076 4.363950 5.605937 
323 2.901014 11.805470 3.267011 3.668630 5.547857 6.793299 4.342957 5.604752 
324 2.910971 11.851873 3.389610 3.785697 5.574237 6.837899 4.331770 5.647440 
