69 2.932165 9.003383 7.037749 12.882880 6.282784 4.591907 4.309334 4.354006 5.545826 6.263296 4.637591 7.775981 6.002389 6.240932 10.252123 2.685874 
70 2.930691 8.997589 7.006699 12.928498 6.309437 4.570181 4.408166 4.351454 5.561427 6.278232 4.647470 7.855677 6.034337 6.311495 10.272585 2.687173 
71 2.893842 8.999475 6.993191 13.001913 6.324928 4.501954 4.450891 4.351696 5.618652 6.287350 4.663698 7.899352 6.067601 6.370833 10.256244 2.717403 
72 2.836656 9.061251 7.035518 13.138189 6.374223 4.427187 4.512140 4.395134 5.722130 6.370949 4.698550 7.967110 6.148961 6.408685 10.259178 2.796283 
73 2.741953 9.103829 7.062069 13.279454 6.367437 4.299403 4.511832 4.429174 5.797256 6.417752 4.706086 7.968766 6.184915 6.380608 10.223181 2.826511 
74 2.687314 9.129831 7.082284 13.402030 6.365166 4.195880 4.489198 4.451587 5.850917 6.479899 4.702953 7.914798 6.208754 6.340211 10.201691 2.836944 
75 2.699972 9.122392 7.093265 13.484341 6.377371 4.125256 4.439435 4.454188 5.894489 6.533952 4.718122 7.865578 6.252969 6.337867 10.194029 2.850915 
76 2.767246 9.127899 7.116335 13.552680 6.386648 4.073688 4.390441 4.473264 5.910764 6.594851 4.716389 7.797822 6.284405 6.347117 10.225370 2.863825 
77 2.878819 9.145529 7.156744 13.607192 6.433200 4.054599 4.371271 4.491027 5.898923 6.703222 4.714349 7.759493 6.319544 6.398463 10.284846 2.889601 
78 2.999080 9.095649 7.151320 13.588733 6.462685 3.985359 4.276381 4.437445 5.831066 6.736678 4.753200 7.699966 6.292929 6.467004 10.254616 2.878739 
79 3.112080 9.105624 7.191001 13.629226 6.483630 3.970095 4.267015 4.457041 5.743714 6.795942 4.719082 7.701589 6.281792 6.467172 10.294700 2.859931 
80 3.191500 9.105912 7.227626 13.686182 6.502167 3.933980 4.245541 4.476500 5.657572 6.814449 4.702183 7.710869 6.289193 6.477173 10.311601 2.839198 
81 3.230462 9.074922 7.237235 13.732589 6.508965 3.818620 4.137642 4.478407 5.586926 6.760329 4.741708 7.698385 6.281582 6.514216 10.260346 2.815742 
82 3.205160 9.112853 7.315946 13.857472 6.537321 3.705724 4.048871 4.562293 5.562142 6.748918 4.723222 7.710088 6.320052 6.510521 10.267298 2.819346 
83 3.128199 9.100161 7.356475 13.929777 6.546418 3.536413 3.877084 4.601980 5.538230 6.672729 4.744639 7.701685 6.313857 6.541276 10.208799 2.797676 
84 3.105845 9.093701 7.428934 13.999256 6.587704 3.434538 3.773830 4.657640 5.537055 6.633958 4.799738 7.735356 6.332234 6.622843 10.203174 2.811007 
85 3.080520 9.114024 7.551021 14.110483 6.652225 3.415390 3.788519 4.776537 5.552087 6.648505 4.832202 7.803997 6.375538 6.703401 10.273671 2.841732 
86 2.985497 9.110401 7.667947 14.209044 6.663000 3.374285 3.818109 4.909824 5.538989 6.644405 4.860408 7.823173 6.371630 6.729642 10.298884 2.827064 
87 2.923447 9.100084 7.785001 14.283914 6.685694 3.343603 3.866742 5.019615 5.524062 6.663207 4.925453 7.838346 6.362070 6.756909 10.299182 2.819846 
88 2.921673 9.081893 7.841274 14.282892 6.736089 3.307712 3.882397 5.051875 5.502635 6.666007 5.036952 7.880708 6.329148 6.853789 10.264510 2.817095 
89 2.947519 9.079020 7.838957 14.259558 6.729198 3.289709 3.881355 5.083988 5.467997 6.667176 5.091541 7.899065 6.269125 6.950258 10.242827 2.776169 
90 3.027523 9.104423 7.825274 14.242182 6.728703 3.334766 3.922472 5.124927 5.442403 6.702684 5.083165 7.929277 6.233990 7.039341 10.258795 2.736429 
91 3.079952 9.105268 7.795624 14.212486 6.713229 3.338645 3.935663 5.163926 5.407631 6.718995 5.062403 7.914321 6.178166 7.117302 10.243754 2.686173 
92 3.087112 9.133086 7.807405 14.243614 6.685114 3.310640 3.987668 5.273779 5.384636 6.769027 4.997062 7.903963 6.148537 7.141769 10.246480 2.651001 
93 3.127180 9.162101 7.837409 14.253043 6.710441 3.307721 4.036433 5.329109 5.391815 6.839460 4.979857 7.947337 6.142757 7.232634 10.234025 2.680553 
94 3.173880 9.182320 7.853451 14.236329 6.733330 3.323521 4.078551 5.343359 5.416060 6.908245 4.960946 7.999792 6.119188 7.350043 10.212075 2.723255 
95 3.197137 9.178584 7.848147 14.226135 6.715208 3.363327 4.115337 5.355310 5.420776 6.960351 4.894256 8.010726 6.065211 7.431976 10.192979 2.738380 
96 3.208315 9.130818 7.791594 14.167213 6.697486 3.369381 4.061833 5.296630 5.404176 6.958276 4.879946 7.989004 5.963991 7.546647 10.117095 2.753459 
97 3.171426 9.113389 7.740811 14.115445 6.681913 3.371634 4.010725 5.219358 5.390107 6.981883 4.871505 7.958438 5.871370 7.660976 10.061551 2.779811 
98 3.088218 9.137644 7.733621 14.088168 6.657583 3.411593 4.006070 5.174678 5.387631 7.038047 4.794363 7.926634 5.823200 7.715218 10.071819 2.810001 
99 3.021236 9.126786 7.703331 13.991201 6.618272 3.466748 3.951758 5.050945 5.369792 7.056041 4.733301 7.890611 5.771214 7.762351 10.049706 2.833059 
100 2.967424 9.101602 7.660196 13.899348 6.567536 3.508262 3.894401 4.905436 5.343347 7.054955 4.670768 7.827345 5.724446 7.791337 9.997163 2.854658 
101 2.898994 9.115205 7.648618 13.882930 6.545446 3.532698 3.850782 4.757699 5.361222 7.070249 4.620566 7.818853 5.742118 7.821792 9.942209 2.938952 
102 2.849587 9.150215 7.652034 13.916473 6.553038 3.533171 3.825093 4.588633 5.409011 7.089395 4.620167 7.852190 5.805392 7.878801 9.874497 3.063760 
103 2.772685 9.172301 7.663402 13.992645 6.476691 3.500226 3.831351 4.448022 5.425353 7.070538 4.549623 7.822042 5.853254 7.861977 9.814080 3.116320 
104 2.743860 9.166195 7.642132 14.003030 6.350341 3.470361 3.815485 4.266260 5.386426 6.999565 4.477981 7.771259 5.845991 7.848635 9.762004 3.105287 
105 2.819472 9.222232 7.649791 14.011187 6.286343 3.535243 3.884648 4.119708 5.357487 6.990995 4.446349 7.771295 5.873733 7.869449 9.804110 3.116149 
106 2.886265 9.276400 7.677062 14.057330 6.179835 3.586703 3.947375 4.055825 5.325496 6.997124 4.387880 7.740574 5.900242 7.833876 9.857458 3.095347 
107 2.934604 9.321918 7.709563 14.118186 6.055082 3.614714 3.987802 4.039678 5.317270 7.000530 4.348318 7.694766 5.922929 7.767351 9.886697 3.058260 
108 3.009558 9.389126 7.774869 14.208789 5.980285 3.658134 4.067886 4.065685 5.376931 7.041952 4.362338 7.682465 5.994362 7.716616 9.934964 3.060999 
109 3.091175 9.408658 7.821708 14.257543 5.919957 3.666335 4.089729 4.068467 5.444992 7.042715 4.435085 7.646603 6.053991 7.676502 9.923054 3.051077 
110 3.130572 9.497467 7.913257 14.359240 5.887085 3.702446 4.159519 4.142749 5.516944 7.119944 4.468884 7.626594 6.165850 7.592000 9.971032 3.010986 
111 3.134694 9.575394 7.992409 14.468505 5.835227 3.697632 4.185715 4.213125 5.572704 7.167473 4.482851 7.551387 6.255994 7.476484 9.968992 2.939164 
112 3.124345 9.598876 8.029140 14.542465 5.761866 3.652580 4.130325 4.232106 5.628042 7.142751 4.523830 7.439987 6.314036 7.366300 9.854424 2.851471 
113 3.156183 9.668419 8.120458 14.663731 5.758072 3.726769 4.151547 4.298029 5.750611 7.198596 4.572641 7.418609 6.473719 7.286591 9.805750 2.832739 
114 3.177052 9.667710 8.214157 14.791588 5.716904 3.805722 4.143268 4.370214 5.862080 7.235016 4.597421 7.441866 6.631088 7.200802 9.745999 2.793127 
115 3.176188 9.627795 8.280646 14.892281 5.599333 3.875052 4.084900 4.427434 5.923857 7.233641 4.580672 7.477890 6.742852 7.091245 9.677268 2.691054 
116 3.207313 9.622472 8.352542 14.971242 5.515805 3.964023 4.011576 4.461483 5.985376 7.218660 4.583743 7.557785 6.848887 7.030043 9.641908 2.642952 
117 3.205356 9.613675 8.423378 15.016479 5.439339 4.007161 3.911575 4.456426 6.058186 7.143623 4.621213 7.593957 6.930744 6.994853 9.546601 2.634874 
118 3.178216 9.681383 8.548301 15.090864 5.433429 4.057908 3.850185 4.477103 6.189790 7.102192 4.689673 7.638891 7.043285 6.975091 9.479555 2.707122 
119 3.118308 9.712883 8.663429 15.141677 5.406349 4.072276 3.757179 4.478957 6.298621 7.007660 4.738942 7.642442 7.107528 6.979754 9.386967 2.771289 
120 3.028209 9.673814 8.737070 15.164630 5.319942 4.026041 3.613477 4.433712 6.358169 6.865038 4.766880 7.546837 7.121703 6.992564 9.232615 2.777169 
121 2.999656 9.678328 8.851639 15.191736 5.303983 4.044767 3.522869 4.416883 6.440920 6.792189 4.838648 7.486629 7.202380 7.047396 9.128781 2.846119 
122 2.975093 9.704875 9.002053 15.259851 5.267901 4.085282 3.483407 4.436652 6.497247 6.760833 4.879624 7.450624 7.304984 7.080925 9.089375 2.908133 
123 2.956063 9.674713 9.095659 15.272190 5.192950 4.109032 3.442116 4.403953 6.503214 6.692627 4.917432 7.377429 7.355352 7.131321 9.048300 2.904686 
124 2.974198 9.572326 9.105648 15.183556 5.153461 4.138355 3.395357 4.308108 6.469810 6.576718 4.978738 7.285155 7.352769 7.228715 9.018710 2.860506 
125 2.945963 9.456018 9.120413 15.119283 5.099804 4.172709 3.407735 4.239887 6.407248 6.473482 4.958265 7.178218 7.336972 7.277629 9.038130 2.747684 
126 2.930684 9.404533 9.178022 15.093625 5.105964 4.234596 3.494908 4.226433 6.365288 6.440254 4.915558 7.142977 7.378675 7.341402 9.117072 2.649434 
127 2.945119 9.350190 9.245165 15.040606 5.144825 4.266891 3.551749 4.210221 6.332207 6.400433 4.888218 7.123755 7.439840 7.411596 9.186375 2.622300 
128 2.913032 9.230478 9.258859 14.953918 5.090294 4.201603 3.526408 4.146558 6.272372 6.308022 4.828579 7.037220 7.450184 7.429329 9.159685 2.582377 
129 2.890524 9.162756 9.306992 14.909397 5.060143 4.140117 3.537668 4.121660 6.243574 6.288387 4.778349 7.019098 7.517002 7.445055 9.159001 2.624094 
130 2.902260 9.151358 9.398088 14.932887 5.098049 4.120066 3.587837 4.150468 6.262706 6.339078 4.759231 7.071752 7.642200 7.464874 9.192126 2.765766 
131 2.931544 9.160609 9.498948 14.988297 5.159819 4.135246 3.646224 4.197717 6.289629 6.404730 4.733726 7.122627 7.772274 7.471887 9.243809 2.884619 
132 2.990496 9.161497 9.569500 15.012898 5.257730 4.176913 3.677370 4.211593 6.285772 6.425908 4.736129 7.142357 7.863570 7.483735 9.257500 2.980533 
133 3.020816 9.099073 9.577318 14.998313 5.302944 4.175956 3.659173 4.153705 6.203560 6.363707 4.740468 7.087106 7.879591 7.463620 9.176632 2.987069 
134 3.014542 9.092619 9.590011 15.020802 5.307283 4.200365 3.737266 4.119284 6.099630 6.361426 4.694162 7.036211 7.884308 7.420259 9.153668 2.943843 
135 3.015564 9.112522 9.601418 15.053868 5.328595 4.232134 3.818306 4.096964 6.018841 6.396396 4.672390 6.993677 7.903422 7.397576 9.157118 2.929150 
136 3.025452 9.119623 9.600026 15.076647 5.358400 4.212722 3.809882 4.067230 5.970471 6.405777 4.696027 6.951358 7.905805 7.371760 9.094699 2.925820 
137 3.023278 9.201013 9.681655 15.133337 5.379227 4.204939 3.819824 4.097289 5.964355 6.455431 4.699780 6.945270 7.927688 7.284132 9.061952 2.952813 
138 2.986411 9.303430 9.813995 15.195951 5.348613 4.192524 3.859979 4.135233 5.940365 6.473167 4.658089 6.923101 7.938035 7.140838 9.059324 2.944546 
139 3.010057 9.399920 9.920438 15.205323 5.326738 4.203115 3.917701 4.131390 5.901321 6.470996 4.648219 6.932336 7.933569 7.062918 9.067742 2.905272 
140 3.083872 9.479053 9.988063 15.167476 5.315928 4.206603 3.991939 4.096570 5.849876 6.446206 4.656469 6.945183 7.911678 7.045602 9.076278 2.859324 
141 3.136652 9.517015 10.018170 15.120162 5.253791 4.155060 4.046745 4.057633 5.762774 6.383526 4.645373 6.907840 7.877880 6.999534 9.045490 2.776639 
142 3.196857 9.597022 10.065758 15.122978 5.191331 4.128267 4.160859 4.070899 5.702266 6.396462 4.599596 6.902677 7.877745 6.929638 9.083228 2.729036 
143 3.280849 9.672372 10.109414 15.155226 5.131945 4.118075 4.284745 4.086720 5.647901 6.427844 4.572293 6.906068 7.870342 6.866125 9.143107 2.734212 
144 3.362412 9.665193 10.101312 15.159428 5.057916 4.060803 4.315664 4.041249 5.568324 6.412497 4.603880 6.885118 7.803472 6.838337 9.132163 2.725602 
145 3.418796 9.696663 10.138588 15.201963 5.039590 4.009484 4.358641 4.044327 5.546963 6.448201 4.656473 6.906136 7.783077 6.836956 9.162125 2.778739 
146 3.401203 9.736076 10.204006 15.303679 5.034872 3.920135 4.402790 4.108418 5.545594 6.484931 4.670321 6.908167 7.795002 6.772847 9.213757 2.807948 
147 3.325191 9.726462 10.241726 15.404325 5.020836 3.761388 4.376796 4.171810 5.533336 6.476974 4.643166 6.849388 7.808626 6.643775 9.220587 2.756083 
148 3.280515 9.698455 10.238640 15.454175 5.054717 3.604055 4.293233 4.191645 5.514628 6.443420 4.672846 6.803360 7.817477 6.560562 9.183514 2.706752 
149 3.273757 9.695689 10.217638 15.490498 5.142538 3.480137 4.200495 4.191999 5.497914 6.409492 4.757659 6.810630 7.817060 6.531137 9.114180 2.702217 
150 3.263999 9.790042 10.260526 15.601782 5.258200 3.400389 4.186803 4.277203 5.540216 6.469926 4.811400 6.884322 7.869786 6.483665 9.103027 2.757465 
151 3.298705 9.874507 10.253343 15.665422 5.384062 3.345926 4.174085 4.334884 5.578557 6.495833 4.912349 6.974041 7.899189 6.476984 9.044405 2.841213 
152 3.304196 9.897596 10.172682 15.687870 5.404337 3.280110 4.160675 4.345473 5.570107 6.454494 4.952828 7.003308 7.876509 6.419746 8.959867 2.829121 
153 3.256120 9.950150 10.089178 15.734097 5.343012 3.227051 4.180821 4.373908 5.573308 6.432631 4.887192 7.000038 7.848586 6.299847 8.933496 2.763035 
154 3.282387 10.039870 9.990384 15.759466 5.329062 3.241207 4.211459 4.385594 5.619338 6.428578 4.873770 7.049969 7.810247 6.255283 8.924537 2.763276 
155 3.328490 10.112031 9.893379 15.801287 5.316833 3.251760 4.220836 4.389279 5.697703 6.455590 4.864505 7.091161 7.772331 6.220168 8.938685 2.785431 
156 3.336569 10.123965 9.780767 15.836838 5.256065 3.211822 4.167622 4.382764 5.742507 6.439668 4.854938 7.058824 7.714867 6.179307 8.914102 2.797036 
157 3.324909 10.091276 9.657153 15.835365 5.225957 3.168875 4.102537 4.363824 5.770332 6.391299 4.882506 7.005212 7.656793 6.181593 8.876601 2.806084 
158 3.235877 10.088943 9.568336 15.871939 5.206480 3.149729 4.111171 4.377674 5.803502 6.400923 4.831217 6.945644 7.644722 6.155291 8.938151 2.751476 
159 3.151653 10.077412 9.461723 15.868925 5.199147 3.144279 4.113455 4.336380 5.813048 6.385149 4.799311 6.871632 7.604774 6.159571 8.972222 2.698238 
160 3.140966 10.030190 9.358712 15.796998 5.238925 3.149196 4.075126 4.224100 5.828815 6.317235 4.881482 6.820522 7.520370 6.241218 8.934202 2.713052 
161 3.099260 10.006730 9.323031 15.763764 5.262188 3.168036 4.084918 4.147416 5.840400 6.278826 4.903900 6.769558 7.419998 6.244193 8.938391 2.717796 
162 3.043968 10.001664 9.307118 15.745983 5.274343 3.220668 4.125789 4.088652 5.844973 6.255208 4.892292 6.723445 7.296881 6.187630 8.949089 2.724747 
163 3.042044 10.019567 9.293209 15.725744 5.311701 3.325882 4.207964 4.048626 5.867973 6.266177 4.885237 6.726304 7.174581 6.159738 9.008407 2.753906 
164 3.066573 9.953436 9.205224 15.633093 5.308391 3.311818 4.149418 3.928619 5.877872 6.194220 4.940147 6.675417 7.047686 6.141933 8.952046 2.801870 
165 3.090536 9.891218 9.116919 15.537884 5.308598 3.236460 4.066180 3.805267 5.901859 6.103307 5.013726 6.617428 6.964676 6.127630 8.860275 2.854387 
166 3.080639 9.936457 9.114078 15.512913 5.340027 3.207198 4.107595 3.773272 5.943053 6.090758 5.020020 6.606080 6.962858 6.094120 8.883412 2.877441 
167 3.091861 9.964165 9.105372 15.468664 5.405891 3.184048 4.135705 3.718755 5.972067 6.071009 5.042790 6.593448 6.948332 6.101837 8.864418 2.918600 
