25 2.782597 3.012660 4.025318 4.645328 7.341702 4.373187 9.133811 4.940412 7.255905 7.944813 
26 2.798868 3.039224 3.972188 4.612601 7.337923 4.346776 9.183435 4.973909 7.327908 7.895069 
27 2.766638 3.067356 3.849794 4.595856 7.307656 4.305202 9.167226 4.931859 7.354228 7.826299 
28 2.775966 3.130325 3.763893 4.627680 7.280653 4.235900 9.140682 4.842542 7.413467 7.865437 
29 2.846785 3.190158 3.707361 4.650459 7.320206 4.218533 9.169399 4.799910 7.502840 7.947419 
30 2.874462 3.205689 3.587870 4.638066 7.372061 4.255667 9.198520 4.787387 7.548711 7.950435 
31 2.843112 3.236971 3.469230 4.659447 7.385379 4.291477 9.266069 4.711159 7.604678 7.956079 
32 2.775142 3.288419 3.346940 4.702463 7.345610 4.318686 9.307435 4.626079 7.649970 7.938272 
33 2.684480 3.382086 3.244724 4.797033 7.247765 4.290441 9.302885 4.524607 7.682622 7.952021 
34 2.615201 3.479045 3.173576 4.879720 7.170593 4.269106 9.321767 4.458164 7.727766 7.979039 
35 2.608346 3.550095 3.107646 4.888947 7.128168 4.293126 9.360859 4.513254 7.765468 7.960994 
36 2.628114 3.618549 3.049954 4.911931 7.058417 4.274025 9.354191 4.551742 7.774198 7.950476 
37 2.706122 3.665180 3.030323 4.947445 7.023329 4.246089 9.350273 4.594855 7.788283 7.963331 
38 2.813959 3.601686 2.961901 4.908352 7.076249 4.267613 9.330527 4.730219 7.740174 7.889865 
39 2.934368 3.520123 2.876951 4.872878 7.132953 4.275128 9.292452 4.853587 7.673597 7.798884 
40 3.009485 3.498698 2.810253 4.879518 7.150497 4.261544 9.264452 4.920248 7.647078 7.730357 
41 3.074880 3.514543 2.756064 4.867008 7.164037 4.306478 9.259855 4.994153 7.634683 7.607163 
42 3.158648 3.591644 2.797404 4.898481 7.167104 4.418806 9.361118 5.052707 7.704009 7.558734 
43 3.205964 3.610717 2.802800 4.942343 7.164321 4.518329 9.415635 5.095768 7.720250 7.518129 
44 3.230638 3.553062 2.746593 4.977848 7.151367 4.588851 9.389400 5.145208 7.654143 7.439356 
45 3.269123 3.563103 2.785012 5.067066 7.142729 4.678387 9.439919 5.193254 7.675522 7.419235 
46 3.263818 3.617774 2.866273 5.190535 7.084931 4.753922 9.477280 5.214410 7.701546 7.425253 
47 3.212151 3.700726 2.924568 5.315102 7.000270 4.796624 9.459045 5.183554 7.673069 7.467792 
48 3.169649 3.750242 2.930243 5.375559 6.958795 4.852337 9.431589 5.171726 7.614454 7.471478 
49 3.116088 3.834532 2.949167 5.452140 6.893947 4.849653 9.424313 5.150066 7.629039 7.522729 
50 3.063005 3.944702 2.974549 5.535766 6.810054 4.866899 9.463374 5.120096 7.708093 7.538373 
51 3.009266 3.992885 2.952338 5.563103 6.752246 4.965518 9.477092 5.133710 7.717053 7.428665 
52 2.926934 4.008898 2.916010 5.621652 6.656608 4.978175 9.438985 5.102742 7.737165 7.366228 
53 2.861598 4.012019 2.881502 5.687994 6.602121 4.924980 9.412978 5.027241 7.780723 7.371367 
54 2.842508 3.988645 2.878981 5.728526 6.588097 4.858124 9.431527 4.976271 7.855979 7.403590 
55 2.846583 3.941641 2.871510 5.743653 6.595548 4.846816 9.446987 4.976499 7.918900 7.374778 
56 2.837749 3.869777 2.821004 5.762011 6.579809 4.881325 9.400820 4.961210 7.903917 7.274064 
57 2.810385 3.792538 2.754643 5.789876 6.534764 4.897013 9.324442 4.913544 7.861870 7.205220 
58 2.872094 3.717345 2.763753 5.750651 6.571649 4.933492 9.313363 4.957952 7.874740 7.197585 
59 2.862748 3.679064 2.799235 5.773638 6.537830 4.851224 9.279593 4.886868 7.895064 7.310700 
60 2.826686 3.629852 2.777491 5.760875 6.476827 4.826750 9.199343 4.855443 7.839635 7.318402 
61 2.881432 3.604874 2.839064 5.694290 6.548851 4.930120 9.229913 4.973020 7.852071 7.248705 
62 2.858485 3.595235 2.921363 5.686243 6.566408 4.979419 9.272092 5.000803 7.879644 7.219608 
63 2.787981 3.547268 2.953554 5.671878 6.518193 4.981286 9.244469 4.994137 7.857412 7.176243 
64 2.787016 3.464518 2.980180 5.592660 6.529254 5.016360 9.230649 5.062655 7.850273 7.140094 
65 2.762498 3.356352 2.921608 5.510629 6.501133 5.033885 9.174740 5.101519 7.786640 7.068751 
66 2.687979 3.276887 2.872715 5.469873 6.431838 4.992878 9.108512 5.079436 7.755366 7.049129 
67 2.678755 3.185462 2.885270 5.446447 6.433935 4.991697 9.121534 5.096376 7.791849 7.056257 
68 2.722829 3.033864 2.836816 5.387741 6.457446 5.010271 9.109169 5.149824 7.773172 6.984889 
69 2.748079 2.903609 2.766015 5.341778 6.443626 4.982112 9.080484 5.180058 7.761574 6.943467 
70 2.785239 2.855772 2.739395 5.334003 6.420528 4.984735 9.123709 5.205715 7.810088 6.939393 
71 2.862583 2.874393 2.791147 5.339871 6.409667 5.017726 9.249575 5.245330 7.937394 6.992280 
72 2.870093 2.866307 2.790373 5.309962 6.347359 5.033602 9.303318 5.267478 8.006188 7.043128 
73 2.857334 2.819663 2.737641 5.223573 6.290062 5.055484 9.302226 5.304818 7.984649 7.005810 
74 2.931498 2.827803 2.844290 5.147754 6.325899 5.116385 9.399664 5.453076 8.066776 6.985949 
75 2.953647 2.867840 2.983525 5.136062 6.319140 5.140318 9.475677 5.551985 8.164720 6.990872 
76 2.950206 2.868680 3.065194 5.129332 6.271284 5.137514 9.492849 5.560235 8.196286 6.982287 
77 3.025155 2.884092 3.182037 5.058384 6.320130 5.191293 9.534072 5.639741 8.230757 6.955892 
78 3.050399 2.870684 3.253723 4.954939 6.365245 5.159817 9.499566 5.662051 8.191936 6.936667 
79 3.050682 2.861202 3.285909 4.857498 6.400479 5.084749 9.437680 5.629993 8.097263 6.907639 
80 3.071948 2.936638 3.385008 4.803989 6.478053 5.105289 9.447565 5.659025 8.050592 6.877279 
81 3.063349 3.038164 3.469520 4.816720 6.535249 5.176035 9.454281 5.700328 7.974231 6.785257 
82 2.946742 3.108646 3.527870 4.903291 6.494206 5.154194 9.399640 5.631964 7.905689 6.745478 
83 2.857753 3.115068 3.595582 4.962594 6.492250 5.138739 9.341170 5.594990 7.867674 6.711539 
84 2.904264 3.057731 3.660341 4.932872 6.598696 5.194590 9.352793 5.652199 7.866007 6.627970 
85 2.940190 2.959654 3.666483 4.856390 6.710322 5.210060 9.355856 5.663213 7.858859 6.539744 
86 2.861535 2.802059 3.548538 4.748506 6.751968 5.130153 9.248741 5.556937 7.779419 6.439898 
87 2.840928 2.733681 3.499629 4.669440 6.838368 5.109465 9.228078 5.503642 7.763360 6.371857 
88 2.849833 2.804229 3.592712 4.678149 6.916481 5.163463 9.335825 5.512645 7.854106 6.378630 
89 2.808411 2.871332 3.623377 4.701523 6.919037 5.204389 9.391582 5.494070 7.871799 6.333591 
90 2.755891 2.925445 3.654515 4.738828 6.896135 5.204430 9.454831 5.451931 7.854625 6.311709 
91 2.780777 2.922462 3.662310 4.725353 6.948998 5.242981 9.511958 5.478801 7.761965 6.228119 
92 2.840843 2.878297 3.674693 4.713764 7.016520 5.217165 9.541389 5.470373 7.676614 6.225754 
93 2.890361 2.870369 3.710024 4.725925 7.071774 5.167740 9.602663 5.439137 7.638086 6.296081 
94 2.914911 2.904269 3.686290 4.713206 7.131884 5.189591 9.662081 5.444763 7.559822 6.267170 
95 2.865078 2.995984 3.674552 4.777226 7.115714 5.178079 9.732826 5.378180 7.516724 6.291822 
96 2.726310 3.042386 3.583695 4.826558 7.011105 5.107444 9.753436 5.239017 7.396575 6.310561 
97 2.674573 3.038448 3.457969 4.794333 6.927417 5.080922 9.743723 5.181036 7.221297 6.277547 
98 2.782303 3.076737 3.448030 4.717418 6.945447 5.140211 9.819755 5.248593 7.145993 6.289895 
99 2.802177 3.118579 3.401175 4.640970 6.900036 5.146286 9.833132 5.267129 7.048479 6.297335 
100 2.700577 3.130323 3.330023 4.653491 6.735823 5.020834 9.779706 5.165802 6.979747 6.371045 
101 2.651905 3.125045 3.291651 4.638136 6.669756 4.927817 9.762077 5.124796 6.949394 6.429618 
102 2.655057 3.076508 3.217479 4.558189 6.662226 4.857465 9.741430 5.107648 6.895182 6.436110 
103 2.730640 3.027054 3.127227 4.454372 6.671085 4.798776 9.709508 5.090171 6.829826 6.438586 
104 2.831918 3.043799 3.079277 4.361952 6.667828 4.756105 9.718793 5.088666 6.774611 6.479928 
105 2.891150 3.101038 3.045076 4.348094 6.611700 4.684742 9.709802 5.068518 6.708799 6.561106 
106 2.964890 3.170043 3.031583 4.385160 6.584450 4.656111 9.704733 5.063446 6.654203 6.644644 
107 3.043962 3.221786 2.999111 4.401841 6.582798 4.702160 9.688513 5.097072 6.563221 6.672151 
108 3.077857 3.258163 2.924702 4.435067 6.542778 4.761403 9.645028 5.095237 6.455640 6.657486 
109 3.063740 3.303088 2.851868 4.480132 6.448591 4.787875 9.592743 5.021279 6.359848 6.645569 
110 3.045748 3.374375 2.801381 4.487636 6.351282 4.809468 9.547058 4.967136 6.287663 6.639599 
111 3.119480 3.463822 2.835534 4.476858 6.329126 4.865086 9.564252 4.977117 6.291028 6.656101 
112 3.180545 3.506388 2.863616 4.454566 6.308096 4.899791 9.555167 4.978495 6.280294 6.626421 
113 3.154187 3.519523 2.818434 4.431872 6.204189 4.858007 9.460254 4.941870 6.218198 6.553307 
114 3.098800 3.572683 2.806458 4.457363 6.101291 4.804053 9.387527 4.912024 6.216717 6.529019 
115 2.997678 3.618474 2.783837 4.477589 5.984822 4.749744 9.332669 4.856090 6.207519 6.515500 
116 2.907650 3.681081 2.772666 4.527307 5.872389 4.709920 9.328172 4.816190 6.239440 6.526986 
117 2.892415 3.777961 2.838213 4.588968 5.860866 4.759497 9.424144 4.869965 6.334948 6.527275 
118 2.825709 3.817132 2.857568 4.614308 5.820734 4.806958 9.449124 4.909933 6.355531 6.441392 
119 2.719845 3.860842 2.863083 4.626250 5.757619 4.810127 9.440634 4.897496 6.381269 6.393469 
120 2.681143 3.904299 2.888468 4.586507 5.767607 4.817332 9.439466 4.902580 6.431126 6.370071 
121 2.695655 3.914855 2.896738 4.495120 5.788744 4.756991 9.416607 4.884797 6.497850 6.397254 
122 2.770236 3.889617 2.903379 4.360950 5.860628 4.674468 9.382696 4.859507 6.570411 6.415058 
123 2.799686 3.833361 2.878475 4.241398 5.899933 4.572064 9.313122 4.770363 6.602533 6.414255 
124 2.805362 3.820107 2.902520 4.214850 5.903466 4.465652 9.261732 4.675227 6.678811 6.468134 
125 2.858912 3.796969 2.922085 4.153914 5.988921 4.476024 9.243122 4.704270 6.723565 6.437324 
126 2.894615 3.743710 2.922095 4.103627 6.071209 4.500348 9.224119 4.768252 6.761305 6.384750 
127 2.868974 3.666175 2.929072 4.093929 6.134620 4.448255 9.183052 4.800674 6.839908 6.402244 
128 2.826996 3.585550 2.925626 4.094199 6.159243 4.375484 9.140224 4.794044 6.921335 6.446547 
129 2.800722 3.528268 2.940680 4.095854 6.164534 4.283525 9.120793 4.792518 7.010537 6.513083 
130 2.839688 3.494503 2.972148 4.065941 6.195920 4.217575 9.141755 4.849490 7.137880 6.583747 
131 2.840887 3.457873 2.962474 4.056138 6.197251 4.149725 9.153973 4.843894 7.231329 6.607426 
132 2.797810 3.420701 2.907750 4.070999 6.165141 4.087974 9.125492 4.815032 7.245389 6.569215 
133 2.793413 3.442194 2.906108 4.102605 6.181225 4.062541 9.126259 4.802852 7.290022 6.556505 
134 2.788238 3.468807 2.902189 4.142780 6.202629 4.019073 9.129208 4.750172 7.357822 6.583525 
135 2.801942 3.493382 2.895883 4.140163 6.279141 4.015280 9.109245 4.761487 7.426593 6.602504 
136 2.819669 3.536449 2.902107 4.122165 6.363078 4.059604 9.104235 4.769685 7.478273 6.597362 
137 2.740348 3.538228 2.867701 4.185362 6.336548 4.022183 9.081899 4.660625 7.520344 6.646507 
138 2.688016 3.496478 2.855985 4.241977 6.323955 3.976528 9.042969 4.580760 7.566334 6.696226 
139 2.761445 3.420690 2.899857 4.206299 6.444858 4.003813 9.039492 4.617058 7.636491 6.692191 
140 2.837605 3.322864 2.942714 4.190087 6.570297 4.013549 9.045588 4.689697 7.734405 6.688659 
141 2.855580 3.215586 2.938815 4.212898 6.640913 3.987317 8.993107 4.704080 7.816763 6.694780 
142 2.841846 3.132747 2.924523 4.271300 6.678344 3.963572 8.929287 4.695246 7.869087 6.690958 
143 2.844635 3.072938 2.948892 4.350594 6.718498 3.946072 8.881959 4.745867 7.941426 6.695516 
144 2.893477 2.991912 2.967377 4.349800 6.817618 3.975214 8.831665 4.845726 7.955259 6.610141 
145 2.905722 2.939168 2.975991 4.385798 6.867092 3.959371 8.818760 4.899233 7.986593 6.572140 
146 2.894031 2.910656 2.948552 4.414351 6.882905 3.939468 8.802010 4.910738 8.038633 6.549721 
147 2.899959 2.912234 2.922976 4.403988 6.901655 3.958450 8.836459 4.920346 8.092692 6.536619 
148 2.927457 2.935578 2.882167 4.381062 6.928499 4.019764 8.907187 5.011770 8.115802 6.526853 
149 2.967080 2.981558 2.844352 4.369120 6.946906 4.079272 8.979306 5.110336 8.139490 6.566753 
150 2.963562 3.040616 2.814512 4.417987 6.899420 4.052167 9.039535 5.119557 8.158399 6.697710 
151 2.936192 3.074139 2.744510 4.464091 6.844113 3.998084 9.054377 5.140600 8.129504 6.808421 
152 2.956823 3.111543 2.767355 4.492137 6.831361 3.955804 9.111572 5.174657 8.154911 6.934525 
153 2.985254 3.112298 2.782440 4.474014 6.853750 3.932345 9.164164 5.248135 8.119529 6.990586 
154 2.984731 3.086598 2.792045 4.449624 6.872865 3.903114 9.183892 5.318442 8.081137 6.997168 
155 2.959475 3.090665 2.911675 4.488316 6.876101 3.861414 9.236806 5.326673 8.150161 7.068786 
156 2.895542 3.070165 2.952106 4.501683 6.875724 3.827628 9.225713 5.350712 8.129286 7.046116 
157 2.812408 3.063070 3.014315 4.501634 6.868655 3.778177 9.192382 5.361192 8.146993 7.029641 
158 2.769902 3.082492 3.145096 4.479646 6.887287 3.746011 9.213131 5.361186 8.197449 7.068571 
159 2.698250 3.060058 3.204538 4.430618 6.904669 3.675950 9.179618 5.357916 8.186625 7.099451 
160 2.656232 3.014045 3.252872 4.368402 6.942842 3.582458 9.124894 5.334527 8.164874 7.153931 
161 2.740871 2.968417 3.308706 4.252237 7.091838 3.555880 9.113514 5.381667 8.114663 7.184995 
162 2.820286 2.944452 3.384214 4.166736 7.270411 3.546546 9.126781 5.391668 8.079421 7.286301 
163 2.834018 2.912332 3.461679 4.110250 7.432968 3.512496 9.137201 5.325240 8.059425 7.463837 
164 2.782196 2.852543 3.477864 4.062044 7.579279 3.480561 9.078188 5.264931 7.980299 7.585541 
165 2.678680 2.845980 3.512987 4.093764 7.646607 3.457081 8.984825 5.150607 7.940783 7.685071 
166 2.662923 2.909480 3.573433 4.109610 7.729690 3.542039 8.918955 5.081424 7.890914 7.698715 
167 2.762579 3.001287 3.639496 4.042770 7.849042 3.710438 8.901857 5.121964 7.816098 7.634211 
168 2.827800 3.095669 3.721880 3.990226 7.904447 3.818700 8.881845 5.097772 7.773005 7.616065 
169 2.820943 3.152651 3.751519 3.907034 7.960732 3.878381 8.794703 5.049218 7.651004 7.554028 
170 2.807275 3.219019 3.778934 3.832043 8.024058 3.952688 8.692547 5.004819 7.547681 7.449409 
171 2.794261 3.304860 3.824708 3.789764 8.064842 4.035439 8.599895 4.958053 7.506341 7.361392 
172 2.705284 3.337987 3.839874 3.771528 8.045142 4.053103 8.476514 4.885778 7.455677 7.291779 
173 2.603968 3.312112 3.875718 3.738068 8.006407 4.029905 8.366677 4.829957 7.448775 7.245174 
174 2.655428 3.264931 3.960515 3.589651 8.090318 4.108043 8.360571 4.933650 7.481418 7.157195 
175 2.738248 3.229554 4.072735 3.474198 8.157999 4.178912 8.414619 5.034480 7.552667 7.085130 
176 2.740920 3.204588 4.152947 3.455337 8.146916 4.162519 8.436773 5.024098 7.635144 7.049052 
177 2.739726 3.183121 4.202759 3.436131 8.143114 4.128726 8.451729 5.011977 7.658223 7.002490 
178 2.676877 3.134001 4.246529 3.478941 8.063499 4.025338 8.418843 4.925057 7.665936 7.029434 
179 2.661985 3.076714 4.302362 3.512688 8.009760 3.933505 8.388373 4.865255 7.684508 7.077849 
180 2.749511 3.043878 4.363275 3.522660 8.004380 3.932918 8.414213 4.874749 7.705815 7.128319 
181 2.812521 2.988199 4.352980 3.538534 7.989758 3.957709 8.382942 4.878467 7.677227 7.137278 
182 2.841050 2.922585 4.334930 3.548428 7.975080 3.998660 8.332296 4.863266 7.618653 7.132886 
183 2.884701 2.904672 4.415113 3.613867 7.931204 4.034346 8.350707 4.824416 7.606719 7.211214 
184 2.894780 2.888983 4.488471 3.690699 7.882438 4.075602 8.374803 4.776578 7.601301 7.241001 
185 2.835195 2.859600 4.520906 3.772754 7.794806 4.079469 8.376591 4.672609 7.585282 7.230695 
186 2.777213 2.882799 4.575570 3.890387 7.691674 4.096899 8.428512 4.577131 7.627254 7.242467 
187 2.726596 2.913137 4.581223 3.929601 7.627368 4.167438 8.462027 4.546322 7.653391 7.190361 
188 2.696246 2.951270 4.590500 3.940711 7.545128 4.218646 8.473869 4.502483 7.670718 7.189207 
189 2.681795 2.964870 4.547151 3.896524 7.467894 4.299348 8.445460 4.523179 7.658384 7.139790 
190 2.674120 2.991811 4.507550 3.879746 7.343855 4.379036 8.439563 4.555231 7.677764 7.079164 
191 2.675808 3.037646 4.518056 3.921523 7.164158 4.430921 8.472605 4.543542 7.725119 7.076999 
192 2.718251 3.042832 4.523900 3.931762 7.030897 4.499660 8.489180 4.566628 7.791366 7.052822 
193 2.767142 3.030055 4.555246 3.951281 6.897915 4.523636 8.500139 4.572690 7.854941 7.071885 
194 2.743054 2.955844 4.477270 3.911295 6.747478 4.508132 8.417237 4.554369 7.808989 7.013676 
195 2.698363 2.951911 4.436535 3.931400 6.567202 4.495718 8.364779 4.544295 7.802500 6.985633 
196 2.711568 3.064096 4.509529 3.980253 6.425986 4.531229 8.415836 4.620074 7.841660 6.979993 
197 2.714574 3.144261 4.522807 3.981132 6.285229 4.547252 8.412109 4.668978 7.833270 6.917445 
198 2.680188 3.155171 4.490820 3.954172 6.135231 4.486094 8.331797 4.641919 7.767302 6.844397 
199 2.682793 3.170753 4.475803 3.905515 6.049752 4.443781 8.268414 4.615722 7.732535 6.769128 
200 2.708457 3.209125 4.497669 3.932807 5.948833 4.364361 8.226228 4.553614 7.823069 6.801711 
201 2.697868 3.219277 4.489670 3.951819 5.836163 4.276962 8.174726 4.522633 7.873690 6.826568 
202 2.722606 3.200870 4.420485 3.894625 5.761735 4.212494 8.121477 4.569591 7.881168 6.789316 
203 2.761387 3.187129 4.346497 3.842224 5.686609 4.143065 8.079992 4.602916 7.905278 6.781672 
204 2.770148 3.229501 4.292384 3.821553 5.607292 4.138328 8.048779 4.670737 7.933330 6.775960 
205 2.753092 3.338933 4.280833 3.868716 5.526634 4.186708 8.062246 4.730265 8.027775 6.804619 
206 2.691382 3.427293 4.281332 3.949548 5.432959 4.220165 8.044250 4.741496 8.092907 6.848401 
207 2.613270 3.468776 4.309757 4.037916 5.342840 4.209066 7.997229 4.690067 8.129970 6.935745 
208 2.692136 3.536093 4.379597 4.110312 5.358526 4.267687 8.018150 4.727350 8.192681 7.001953 
209 2.797243 3.615869 4.464775 4.185808 5.364169 4.350209 8.073799 4.791633 8.208995 7.011261 
210 2.841501 3.681215 4.497290 4.232484 5.340055 4.442446 8.088753 4.837469 8.197761 6.932479 
211 2.920399 3.762198 4.577164 4.271572 5.351489 4.538164 8.141092 4.878690 8.260810 6.904354 
212 2.976724 3.809852 4.636593 4.286381 5.389492 4.598949 8.160470 4.926585 8.304089 6.891713 
213 2.991396 3.833979 4.655434 4.300297 5.427005 4.625599 8.158037 4.932685 8.372457 6.900356 
214 3.023045 3.881617 4.699723 4.319546 5.464005 4.662805 8.206640 4.948944 8.473932 6.902838 
215 2.983176 3.908945 4.693777 4.329055 5.468310 4.698835 8.243970 4.963354 8.535257 6.844079 
216 2.910857 3.919680 4.692909 4.327091 5.471656 4.738391 8.295931 4.962478 8.629463 6.790198 
217 2.895826 3.922882 4.742066 4.299045 5.545473 4.786395 8.356641 5.027875 8.731930 6.773511 
218 2.815645 3.877127 4.720098 4.266947 5.605077 4.807321 8.367389 5.022716 8.785737 6.754865 
219 2.721579 3.826083 4.677231 4.266355 5.638849 4.793900 8.369265 4.968189 8.858493 6.763348 
220 2.689917 3.785733 4.641921 4.278879 5.679248 4.775680 8.404916 4.934738 8.920247 6.778634 
221 2.703251 3.739302 4.665305 4.347370 5.693903 4.711196 8.437424 4.845408 9.026013 6.878213 
222 2.766957 3.667419 4.657922 4.348918 5.764627 4.670520 8.458410 4.797049 9.093482 6.932495 
223 2.795861 3.529369 4.600248 4.300968 5.819439 4.591081 8.390875 4.712027 9.074133 6.922099 
224 2.880818 3.419611 4.572221 4.270539 5.892464 4.534430 8.347374 4.652558 9.079276 6.924155 
225 3.004553 3.358836 4.619920 4.264199 5.985252 4.491739 8.359104 4.649702 9.102988 6.951428 
226 3.024675 3.268139 4.689701 4.268039 6.024890 4.404339 8.338663 4.581066 9.089321 6.989575 
227 3.019427 3.180349 4.752411 4.243700 6.099837 4.336197 8.324731 4.547514 9.075015 7.015330 
228 2.974628 3.093817 4.811498 4.215052 6.126667 4.258228 8.266008 4.531131 9.044831 7.018263 
229 2.880195 3.041484 4.838462 4.222606 6.110478 4.183793 8.183098 4.507180 8.995044 6.991577 
230 2.844391 3.086158 4.901026 4.233869 6.122214 4.193076 8.200159 4.606979 8.992587 6.947732 
231 2.813345 3.130726 4.980541 4.235897 6.128476 4.186698 8.223952 4.714206 8.993235 6.939175 
232 2.762647 3.164829 5.012082 4.204026 6.148710 4.168154 8.192394 4.835344 8.950078 6.922212 
233 2.827485 3.257278 5.103240 4.173532 6.242367 4.168276 8.202573 5.032370 8.982305 6.964697 
234 2.886970 3.363343 5.163700 4.125293 6.322026 4.152647 8.162544 5.165529 8.977073 6.992152 
235 2.871594 3.438006 5.189256 4.080452 6.342350 4.110376 8.059150 5.162249 8.912288 7.000058 
236 2.852023 3.476948 5.228099 4.044543 6.335962 4.108231 7.981770 5.107537 8.851192 7.004798 
237 2.845932 3.474016 5.249238 3.979814 6.355446 4.185244 7.952534 5.074517 8.781670 6.963952 
238 2.911337 3.486277 5.356846 3.980139 6.379069 4.298192 8.027605 5.067784 8.836014 6.990800 
239 2.933559 3.463103 5.402995 3.971389 6.380404 4.390823 8.074909 5.046876 8.889477 6.960420 
240 2.946867 3.423310 5.409297 3.921971 6.379900 4.493988 8.117856 5.027234 8.938391 6.919567 
241 2.977776 3.376522 5.423223 3.881690 6.368175 4.574069 8.153109 5.008827 9.010696 6.920355 
242 2.909854 3.241134 5.358905 3.816980 6.312008 4.564812 8.074290 4.928408 8.972570 6.903552 
243 2.866063 3.126665 5.326306 3.766075 6.292874 4.565876 8.004817 4.885479 8.897967 6.924573 
244 2.854254 3.023496 5.271738 3.702148 6.300772 4.584426 7.925804 4.907747 8.778769 6.936708 
245 2.813689 2.906630 5.179800 3.626128 6.282305 4.560510 7.808095 4.921605 8.618925 6.972539 
246 2.868391 2.862720 5.145970 3.596788 6.294580 4.559067 7.775584 4.967833 8.520909 7.087103 
247 2.854874 2.861411 5.086808 3.627071 6.274317 4.556715 7.751367 4.959671 8.446344 7.179119 
248 2.756720 2.849727 4.953316 3.677030 6.175577 4.519192 7.668059 4.879539 8.327058 7.247514 
249 2.726578 2.901748 4.886755 3.753922 6.082756 4.526176 7.666636 4.859634 8.297721 7.360052 
250 2.741627 2.982884 4.880115 3.834395 5.996022 4.549742 7.693849 4.896998 8.338527 7.476418 
251 2.752328 3.042537 4.894024 3.901203 5.891104 4.530296 7.687829 4.895763 8.380315 7.599560 
252 2.780892 3.074057 4.895925 3.915015 5.825095 4.506810 7.657948 4.896154 8.445074 7.687322 
253 2.781121 3.035818 4.844577 3.821412 5.782904 4.491503 7.559975 4.907093 8.457232 7.695816 
254 2.840827 2.983954 4.800242 3.668325 5.755034 4.496384 7.461028 4.928768 8.455605 7.681528 
255 2.896937 2.985091 4.793386 3.528028 5.742668 4.538732 7.410895 4.981075 8.490318 7.642173 
256 2.925478 3.017552 4.779804 3.396371 5.725954 4.584719 7.376128 5.024939 8.505302 7.577810 
257 2.979383 3.051516 4.764473 3.271658 5.695377 4.600650 7.353012 5.025790 8.478435 7.505961 
258 2.989744 3.060040 4.774611 3.185526 5.635744 4.556488 7.315301 4.969093 8.436366 7.461533 
259 2.993439 3.086874 4.787830 3.158938 5.550071 4.493949 7.288053 4.879710 8.385921 7.433228 
260 2.963367 3.145109 4.758307 3.193810 5.460566 4.459716 7.290463 4.807498 8.309609 7.354128 
261 2.881990 3.193000 4.714356 3.258343 5.379765 4.412398 7.301856 4.733850 8.228498 7.260933 
262 2.852300 3.207466 4.696218 3.324099 5.318080 4.350796 7.324584 4.663489 8.181143 7.203212 
263 2.862539 3.184621 4.690047 3.368399 5.309667 4.348451 7.371143 4.658671 8.161091 7.141384 
