85 7.978331 2.984730 3.178239 3.199392 4.182688 5.509536 4.440536 7.996152 7.412326 12.153434 5.326102 13.982618 10.539724 
86 8.077495 3.070393 3.196413 3.249935 4.246544 5.512420 4.487936 8.044451 7.371683 12.163642 5.423727 14.026016 10.580438 
87 8.139546 3.105880 3.229964 3.305530 4.276032 5.507609 4.539618 8.098139 7.310787 12.195192 5.534534 14.095145 10.559103 
88 8.182767 3.109261 3.172091 3.344369 4.292629 5.529682 4.488884 8.039506 7.220810 12.175697 5.622172 14.092717 10.552964 
89 8.218802 3.141259 3.131311 3.353716 4.285197 5.499985 4.478320 8.002064 7.120058 12.170210 5.673261 14.111800 10.557327 
90 8.208539 3.153047 3.135736 3.345153 4.249208 5.443541 4.480000 8.003101 7.035021 12.177628 5.689992 14.118818 10.544814 
91 8.155051 3.146109 3.146541 3.340270 4.199007 5.395755 4.487854 7.992446 6.979788 12.173346 5.694932 14.085627 10.528009 
92 8.095412 3.128768 3.243769 3.347757 4.146015 5.383563 4.584608 8.049386 6.964553 12.255506 5.683331 14.090223 10.468714 
93 8.031919 3.071847 3.291224 3.371309 4.096624 5.461952 4.581280 8.044415 6.950434 12.288035 5.667118 14.035011 10.397077 
94 8.020745 3.047906 3.347829 3.395365 4.079981 5.547191 4.564842 8.053503 6.959618 12.337724 5.678858 13.996305 10.345811 
95 8.117620 3.144794 3.476433 3.434935 4.166557 5.615739 4.614560 8.165783 7.008987 12.517406 5.762015 14.074504 10.342011 
96 8.176372 3.211956 3.570753 3.457206 4.224908 5.691339 4.651715 8.237273 7.057292 12.637773 5.833655 14.106126 10.332097 
97 8.135170 3.183235 3.590109 3.417817 4.174632 5.746328 4.651447 8.230939 7.043583 12.630237 5.841487 14.033896 10.249091 
98 8.107318 3.158407 3.571703 3.356905 4.149650 5.741229 4.640232 8.243941 6.996290 12.632786 5.849236 13.973104 10.203205 
99 8.112226 3.122187 3.559500 3.307998 4.170594 5.713803 4.629310 8.275730 6.951138 12.639890 5.863825 13.922294 10.177258 
100 8.146839 3.081928 3.587012 3.291031 4.230085 5.674185 4.657246 8.360774 6.932015 12.687164 5.884104 13.945214 10.139241 
101 8.188073 3.011283 3.608194 3.292016 4.311232 5.628886 4.716830 8.454486 6.955309 12.735016 5.898286 13.975220 10.105523 
102 8.204055 2.922966 3.610661 3.284204 4.400194 5.581498 4.769112 8.527203 7.011596 12.766079 5.893147 14.009825 10.088758 
103 8.214998 2.849079 3.548946 3.301873 4.475509 5.550357 4.704198 8.508310 7.068068 12.779428 5.889777 13.981468 10.116488 
104 8.180627 2.756122 3.509512 3.322181 4.507493 5.518014 4.627071 8.493454 7.095463 12.812349 5.879647 13.936117 10.115169 
105 8.117571 2.678023 3.445610 3.312226 4.484596 5.500034 4.548028 8.453866 7.094667 12.824759 5.844793 13.861828 10.105666 
106 8.052012 2.657813 3.407397 3.261105 4.417292 5.487059 4.513585 8.446853 7.056949 12.870540 5.799693 13.823049 10.081524 
107 8.000618 2.682102 3.373352 3.184096 4.354363 5.487032 4.488065 8.435400 6.976105 12.926343 5.727623 13.793786 10.075452 
108 7.925113 2.700321 3.321193 3.084961 4.242675 5.490898 4.461865 8.363100 6.864894 12.906490 5.641270 13.715096 10.031355 
109 7.878098 2.737370 3.257255 3.022147 4.128328 5.510087 4.422950 8.252867 6.755534 12.850250 5.582286 13.614942 9.994821 
110 7.862385 2.791716 3.250683 2.980104 4.064847 5.518463 4.472871 8.223125 6.670798 12.817643 5.546735 13.591830 9.965136 
111 7.896599 2.899369 3.229866 2.961033 4.077821 5.533767 4.506246 8.222196 6.618299 12.782804 5.531321 13.577360 10.008398 
112 7.943718 3.009321 3.242897 2.955666 4.102046 5.532984 4.575813 8.269959 6.589249 12.766337 5.538305 13.602436 10.073213 
113 7.945834 3.049473 3.213753 2.951116 4.074301 5.551093 4.632546 8.259000 6.566962 12.669176 5.527419 13.573147 10.128999 
114 7.893542 3.038219 3.191537 2.953926 4.005988 5.552189 4.684362 8.219050 6.564028 12.541280 5.519240 13.501765 10.137584 
115 7.856698 3.019182 3.228091 2.988954 3.967867 5.548619 4.740358 8.219491 6.588461 12.463661 5.540156 13.497874 10.173906 
116 7.889697 3.053372 3.311414 3.042453 4.012668 5.550543 4.804134 8.280066 6.631907 12.468567 5.609424 13.554055 10.288069 
117 7.848609 3.043492 3.323432 3.057831 4.013363 5.537638 4.808187 8.286615 6.623634 12.443329 5.639278 13.540082 10.359668 
118 7.794383 3.041467 3.297489 3.047768 4.023851 5.531857 4.804148 8.285326 6.588098 12.426520 5.669299 13.525895 10.451193 
119 7.684984 2.961773 3.274967 3.025619 3.984035 5.535520 4.794044 8.277557 6.548250 12.390599 5.676050 13.468019 10.472742 
120 7.641510 2.894184 3.301190 3.066531 4.014930 5.592975 4.759793 8.277920 6.560927 12.407643 5.737893 13.464586 10.543808 
121 7.625347 2.834432 3.374758 3.094860 4.058418 5.647261 4.761052 8.303182 6.591492 12.428507 5.801674 13.504627 10.617155 
122 7.633728 2.795246 3.426469 3.079520 4.097210 5.667849 4.780657 8.335455 6.589924 12.427801 5.855328 13.548731 10.675980 
123 7.631638 2.735212 3.386276 3.028959 4.093948 5.658579 4.764582 8.309000 6.542302 12.339115 5.837802 13.562879 10.693595 
124 7.682331 2.721499 3.342362 2.980598 4.119371 5.659946 4.760469 8.288099 6.485368 12.257031 5.829353 13.582845 10.748704 
125 7.768472 2.745613 3.328261 2.970875 4.174513 5.670816 4.751575 8.297200 6.458530 12.234763 5.847164 13.660381 10.833368 
126 7.899075 2.842624 3.340362 3.006628 4.254898 5.662997 4.780668 8.345757 6.452705 12.269364 5.905465 13.789584 10.962323 
127 7.966635 2.857429 3.338415 3.027043 4.237942 5.612244 4.800055 8.379571 6.426213 12.286744 5.920833 13.880762 10.998704 
128 8.007132 2.840848 3.297066 3.029638 4.192316 5.523325 4.794899 8.383823 6.386798 12.310887 5.887724 13.943340 11.002307 
129 8.062703 2.877600 3.272518 3.028221 4.142738 5.424679 4.813957 8.413826 6.353102 12.364027 5.861364 14.004182 11.020616 
130 8.079857 2.892066 3.268530 3.023583 4.088421 5.342642 4.827929 8.444388 6.340174 12.411123 5.855690 14.042373 10.985147 
131 8.087569 2.868651 3.274677 3.050781 4.059632 5.298901 4.817366 8.457397 6.374677 12.429541 5.867710 14.059174 10.954639 
132 8.136145 2.868802 3.296261 3.152790 4.119835 5.301331 4.784148 8.468041 6.441150 12.440598 5.926292 14.062028 10.972656 
133 8.168092 2.879155 3.293632 3.270496 4.197299 5.324891 4.712092 8.469010 6.484553 12.456612 5.988168 14.034899 11.007074 
134 8.149748 2.908898 3.242553 3.301584 4.224090 5.311619 4.701692 8.496476 6.469693 12.471150 6.022983 13.978078 11.013933 
135 8.064302 2.908642 3.177143 3.222411 4.172208 5.270657 4.730328 8.533798 6.373517 12.457265 5.992126 13.892971 10.945420 
136 8.010438 2.917271 3.118579 3.130728 4.142909 5.274923 4.773534 8.565460 6.291226 12.457016 5.997501 13.825405 10.912033 
137 7.943469 2.868418 3.098210 3.052820 4.082910 5.273808 4.853682 8.598619 6.235307 12.426463 6.012616 13.777767 10.847129 
138 7.939693 2.845175 3.076336 3.040309 4.107883 5.321322 4.862594 8.598332 6.217467 12.391622 6.096704 13.737024 10.839405 
139 7.961394 2.797670 3.120873 3.042480 4.096656 5.339947 4.910905 8.648000 6.214989 12.359460 6.184382 13.739828 10.818277 
140 8.030886 2.802197 3.195266 3.062858 4.107254 5.346081 4.965821 8.745179 6.241026 12.356137 6.302852 13.812054 10.833136 
141 8.009763 2.767162 3.188681 3.050774 4.070477 5.352583 4.918853 8.747633 6.237322 12.269993 6.380394 13.814456 10.784431 
142 7.978974 2.756254 3.194644 3.041379 4.046160 5.334209 4.910203 8.747406 6.256536 12.214188 6.435255 13.828456 10.724204 
143 7.991067 2.761935 3.210849 3.102852 4.098882 5.384772 4.890187 8.728625 6.344782 12.208521 6.521870 13.863600 10.703629 
144 7.972240 2.726379 3.226892 3.188592 4.137208 5.456213 4.886910 8.693285 6.453261 12.211083 6.571127 13.887350 10.646483 
145 7.911248 2.647061 3.200414 3.221276 4.131382 5.522007 4.931878 8.652913 6.541324 12.197522 6.568758 13.899969 10.564250 
146 7.875724 2.653702 3.106767 3.208267 4.147133 5.560029 4.933654 8.619435 6.585277 12.203733 6.574218 13.916187 10.547130 
147 7.837003 2.689878 2.985011 3.168586 4.145944 5.576017 4.919830 8.593507 6.594516 12.213235 6.576322 13.907767 10.546915 
148 7.814313 2.730423 2.936957 3.155432 4.127901 5.561696 4.964322 8.631047 6.615742 12.260139 6.570528 13.944647 10.559525 
149 7.805579 2.782344 2.931544 3.209721 4.179829 5.583578 4.987264 8.694750 6.669962 12.319466 6.580551 14.001460 10.572256 
150 7.784766 2.778279 2.981592 3.295048 4.224703 5.619633 5.064627 8.795223 6.750834 12.386045 6.581172 14.051232 10.529106 
151 7.841367 2.800740 3.042326 3.426019 4.335344 5.700086 5.111160 8.897768 6.872941 12.453164 6.620990 14.093804 10.529696 
152 7.881536 2.808007 3.128703 3.532302 4.402055 5.762256 5.165068 9.006070 6.967736 12.488075 6.645528 14.106191 10.457030 
153 7.932109 2.826914 3.202126 3.616527 4.434189 5.839552 5.230328 9.099970 7.045404 12.503316 6.646818 14.100867 10.397434 
154 7.998447 2.874854 3.270221 3.640635 4.417823 5.884516 5.324167 9.236873 7.081619 12.515534 6.617729 14.086474 10.348875 
155 8.049458 2.913957 3.311443 3.633445 4.384341 5.950013 5.384676 9.366814 7.117166 12.491229 6.615391 14.045904 10.292240 
156 8.110277 2.961287 3.338411 3.651499 4.386540 6.076493 5.391901 9.469333 7.220129 12.459364 6.650420 14.024830 10.266031 
157 8.168242 3.039540 3.387645 3.676476 4.397939 6.208889 5.406558 9.597691 7.334148 12.455145 6.685048 14.044943 10.248882 
158 8.129446 2.998548 3.392232 3.701124 4.359199 6.352358 5.363386 9.609830 7.413589 12.360453 6.691791 13.977071 10.165572 
159 8.099654 2.941360 3.412103 3.681839 4.283951 6.449003 5.353765 9.616307 7.454049 12.280375 6.674476 13.940877 10.106845 
160 8.066980 2.899225 3.471572 3.659045 4.198273 6.473181 5.360759 9.657701 7.442845 12.232051 6.677476 13.928110 10.047158 
161 8.050970 2.866029 3.497970 3.682305 4.159472 6.504074 5.291993 9.626187 7.428991 12.178123 6.711108 13.875540 10.043089 
162 8.013933 2.819155 3.530780 3.696798 4.104540 6.503728 5.249815 9.568698 7.417922 12.137229 6.716085 13.809709 9.974321 
163 7.992198 2.787357 3.534808 3.711243 4.080171 6.494410 5.209234 9.507351 7.384522 12.112579 6.700513 13.742004 9.919847 
164 7.917237 2.688364 3.493325 3.713663 4.021972 6.463356 5.193263 9.418974 7.333929 12.035849 6.636661 13.637710 9.834442 
165 7.878205 2.655668 3.440020 3.643204 3.968212 6.373375 5.262297 9.415125 7.259171 11.971874 6.561179 13.595141 9.772034 
166 7.844265 2.622710 3.361170 3.589124 3.922394 6.278208 5.310429 9.384252 7.165579 11.846587 6.491842 13.548607 9.685457 
167 7.859133 2.640147 3.306451 3.549223 3.924654 6.197076 5.389352 9.357232 7.093598 11.737194 6.454192 13.567354 9.632333 
168 7.882725 2.695570 3.329384 3.512062 3.942831 6.106500 5.518957 9.380555 7.045269 11.645033 6.451159 13.648245 9.574010 
169 7.906043 2.780866 3.347798 3.510231 3.999170 6.040828 5.613170 9.400850 7.026898 11.539609 6.487859 13.731009 9.558662 
170 7.868437 2.824284 3.339837 3.429473 4.003871 5.953691 5.741706 9.422151 6.997094 11.405680 6.473516 13.780240 9.497058 
171 7.832069 2.857613 3.283280 3.309598 4.001980 5.852823 5.838953 9.440707 6.919144 11.240207 6.433197 13.776220 9.442519 
172 7.752111 2.835511 3.199902 3.179701 3.963688 5.755996 5.928308 9.429064 6.824612 11.052727 6.339571 13.716161 9.360418 
173 7.693603 2.822871 3.176868 3.052418 3.966141 5.701643 6.028375 9.470816 6.801547 10.930497 6.257751 13.713591 9.316063 
174 7.691912 2.843972 3.230821 2.993627 4.003447 5.707893 6.092484 9.565051 6.827173 10.897870 6.242885 13.764170 9.306500 
175 7.647329 2.808540 3.270833 2.955843 3.979358 5.731309 6.123713 9.622178 6.865696 10.829926 6.198903 13.758107 9.275006 
176 7.706605 2.802035 3.315198 2.926504 3.974576 5.754511 6.117854 9.698450 6.932340 10.782650 6.191294 13.778056 9.288985 
177 7.807837 2.826624 3.340081 2.917386 3.972577 5.729685 6.080053 9.794504 6.965341 10.758247 6.208724 13.799601 9.334360 
178 7.878080 2.879345 3.350993 2.891418 3.979797 5.648820 6.038781 9.905198 6.980308 10.730013 6.212319 13.794998 9.373107 
179 7.911891 2.910794 3.366243 2.865341 3.989820 5.570295 5.961608 9.972720 6.990286 10.685451 6.211038 13.757903 9.363029 
180 7.897895 2.920625 3.384222 2.861186 4.015267 5.524441 5.847211 9.984765 6.984724 10.600054 6.224302 13.688218 9.323582 
181 7.871274 2.879678 3.352184 2.854681 4.052363 5.497544 5.706960 9.926368 6.977804 10.453938 6.247906 13.585884 9.265904 
182 7.947460 2.890438 3.327881 2.896555 4.158826 5.505869 5.573422 9.890183 7.016935 10.344684 6.341893 13.517656 9.277631 
183 8.047136 2.939319 3.356841 2.957252 4.270010 5.500941 5.545543 9.906165 7.065966 10.286102 6.467389 13.474512 9.310876 
184 8.148611 2.979138 3.405726 2.998423 4.366371 5.491667 5.605095 9.932056 7.131550 10.251595 6.561154 13.423903 9.361089 
185 8.225777 2.961312 3.395675 3.013984 4.400240 5.481774 5.666991 9.912902 7.136997 10.168151 6.544369 13.325415 9.403182 
186 8.304677 2.960105 3.342292 3.009687 4.425785 5.469906 5.718147 9.888415 7.094044 10.067129 6.492042 13.220145 9.471442 
187 8.428867 2.988279 3.260409 2.987057 4.462303 5.465970 5.748993 9.889848 7.040284 9.990544 6.460951 13.138927 9.592607 
188 8.549429 3.033165 3.212239 2.977828 4.476980 5.437748 5.801581 9.934311 6.983669 9.950752 6.420282 13.085539 9.698040 
189 8.598676 3.040200 3.187142 2.952108 4.437068 5.393303 5.909444 9.976360 6.928545 9.921371 6.354583 13.022378 9.703005 
190 8.728305 3.114255 3.189419 3.004694 4.481039 5.411622 5.971598 10.018529 6.957694 9.968281 6.377604 12.999946 9.794240 
191 8.845750 3.176631 3.204968 3.100255 4.522837 5.442728 6.013091 10.044151 6.991167 10.029340 6.416196 12.944849 9.902558 
192 8.931190 3.182988 3.169751 3.183614 4.527771 5.461744 6.019182 10.007733 7.037660 10.049357 6.459582 12.824060 9.991870 
193 8.964166 3.120586 3.114738 3.243861 4.464788 5.462555 5.999614 9.952037 7.075899 10.022617 6.481485 12.707739 10.017526 
194 9.008633 3.073830 3.082556 3.316525 4.418179 5.476528 5.965591 9.919353 7.114132 9.997867 6.534005 12.646563 10.057472 
195 9.119271 3.090417 3.101899 3.426450 4.418449 5.513496 5.939321 9.947418 7.168190 10.007487 6.606713 12.692364 10.149475 
196 9.221424 3.103077 3.108770 3.516829 4.431771 5.538559 5.896213 9.968749 7.201550 9.978481 6.655229 12.721765 10.223630 
197 9.252464 3.067467 3.058374 3.532506 4.411091 5.524308 5.832601 9.924891 7.191379 9.888964 6.652249 12.668208 10.228085 
198 9.239120 3.007306 3.066988 3.512559 4.353457 5.449177 5.849731 9.948208 7.158490 9.816439 6.611795 12.671698 10.192887 
199 9.226099 2.967077 3.116423 3.524446 4.334093 5.406058 5.882500 10.009081 7.147810 9.767039 6.607914 12.715161 10.205138 
200 9.220052 2.930210 3.161519 3.556811 4.344329 5.394805 5.900950 10.048169 7.193400 9.756431 6.604488 12.756653 10.231818 
201 9.197812 2.859729 3.195859 3.593391 4.338616 5.392077 5.887446 10.054576 7.240707 9.739116 6.563362 12.810214 10.237785 
202 9.161972 2.767528 3.185326 3.623078 4.337241 5.407805 5.799672 10.008457 7.275255 9.665049 6.511314 12.819037 10.205982 
203 9.138222 2.713319 3.196964 3.646616 4.346282 5.404958 5.750361 9.989745 7.297686 9.629279 6.475645 12.877382 10.170108 
204 9.160540 2.752424 3.281185 3.696659 4.391735 5.376424 5.792869 10.060524 7.298675 9.672734 6.498540 12.995267 10.170095 
