Xdisp,Ydisp,Inclin,Tip,Ax-Bend,Shear,Stretch,Stagger,Buckle,Propel,Opening,Shift,Slide,Rise,Tilt,Roll,Twist,H-ris,H-twi,Alpha_1,Beta_1,Gamma_1,Delta_1,Epsilon_1,Zeta_1,Chi_1,Phase_1,Ampli_1,Alpha_2,Beta_2,Gamma_2,Delta_2,Epsilon_2,Zeta_2,Chi_2,Phase_2,Ampli_2,W12,D12,W21,D21
-0.30049999999999993,-0.193,-5.53,0.78,5.385,-0.0355,0.036500000000000005,0.079,2.1599999999999997,-10.694999999999999,0.8099999999999999,-0.0010000000000000065,-0.384,3.4215000000000004,-0.40999999999999986,-3.835,34.525000000000006,3.436000000000001,35.675,-72.455,51.485,58.370000000000005,134.44999999999996,-67.29500000000002,-61.55499999999999,-113.92999999999998,134.0,39.84499999999999,-75.06,127.12,62.57500000000001,132.58499999999998,-118.35499999999999,-43.99,-117.80500000000002,124.07500000000002,41.665000000000006,4.332558139534884,5.613953488372093,12.322222222222223,4.080555555555556
-0.21449999999999997,-0.0020000000000000135,-5.539999999999999,0.8649999999999999,4.745,-0.04900000000000001,-0.004999999999999999,0.15350000000000003,0.4499999999999999,-9.73,1.875,-0.004000000000000009,-0.38950000000000007,3.4644999999999997,0.015000000000000036,-4.085000000000001,34.46999999999999,3.5089999999999995,35.214999999999996,-71.59,71.12499999999999,59.68499999999999,134.98,-118.80999999999999,-62.19,-118.88500000000002,110.05,40.78,-70.16499999999999,69.285,39.835,135.02,-99.05999999999999,-66.80499999999999,-114.51500000000001,148.46999999999997,40.395,4.539534883720931,5.42093023255814,11.441666666666663,4.5
-0.094,-0.13549999999999998,-4.495000000000001,1.0150000000000001,4.994999999999999,-0.024,0.0215,0.125,1.07,-8.905,3.35,-0.024500000000000008,-0.20749999999999996,3.4345,-0.5800000000000007,-3.7800000000000002,35.385000000000005,3.4455,36.215,-68.735,103.52000000000001,56.029999999999994,138.35,-79.80000000000001,-37.654999999999994,-110.55499999999999,134.44000000000003,42.95,-71.175,72.74,62.27500000000002,133.73999999999995,-105.53500000000001,-58.790000000000006,-113.51000000000002,119.10999999999999,37.945,4.560465116279071,5.4906976744186045,11.476470588235292,4.270588235294118
-0.2624999999999999,0.12100000000000004,-4.354999999999999,0.7149999999999999,5.334999999999999,-0.087,0.033999999999999996,0.04150000000000002,1.9949999999999997,-6.58,2.88,-0.095,-0.23450000000000001,3.4490000000000003,-0.4950000000000001,-3.4900000000000007,34.519999999999996,3.489,35.565,-74.22,22.164999999999996,42.71500000000001,138.70999999999998,-17.445,-62.589999999999996,-109.55999999999999,123.655,39.154999999999994,-71.15499999999999,104.275,58.69000000000002,135.04000000000002,-114.505,-31.02,-116.30000000000003,126.09000000000003,39.29,4.77906976744186,5.430232558139536,11.255882352941176,4.379411764705884
0.01800000000000001,-0.02649999999999999,-5.244999999999999,1.7600000000000002,5.255000000000001,-0.126,-0.015,0.3355,1.8849999999999993,-8.030000000000001,2.09,-0.13500000000000004,-0.2885,3.4489999999999994,-0.5999999999999999,-3.279999999999999,34.23500000000001,3.480999999999999,35.42,-69.39500000000001,126.24500000000003,59.855,134.035,-88.88,-58.294999999999995,-114.84499999999998,83.14999999999998,40.535000000000004,-69.43,103.03999999999999,43.11999999999999,135.935,-133.41000000000003,-70.75500000000001,-112.98499999999999,148.87500000000003,43.60999999999999,4.699999999999999,5.488372093023255,11.678378378378376,4.254054054054055
-0.16500000000000004,0.025000000000000012,-4.619999999999999,0.6050000000000002,4.834999999999999,-0.00850000000000001,0.034499999999999996,0.16399999999999998,4.245,-9.65,0.39500000000000013,0.0005000000000000004,-0.3685,3.4875,-0.73,-3.0899999999999994,34.739999999999995,3.5265,35.565000000000005,-73.24999999999999,40.05,58.61999999999998,137.27,-70.565,-43.55,-110.22499999999998,117.925,40.88000000000001,-73.09,18.864999999999995,61.09999999999999,134.655,-84.68999999999998,-62.730000000000004,-118.175,133.695,41.92999999999999,4.737209302325582,5.6000000000000005,11.23333333333333,4.300000000000001
0.030000000000000034,-0.1445,-3.6199999999999997,2.195,5.210000000000001,-0.010000000000000007,0.0305,0.21150000000000002,-1.2300000000000009,-9.905,1.2449999999999997,-0.0365,-0.119,3.401,-1.0799999999999996,-2.87,34.905,3.373,35.75000000000001,-70.85999999999999,125.18500000000002,56.540000000000006,138.25,-99.275,-49.175,-109.22499999999998,85.8,41.335,-70.13499999999999,123.91000000000001,60.165,134.64499999999998,-84.06,-44.325,-113.74499999999998,131.525,39.78500000000001,4.751162790697675,5.604651162790699,11.692307692307692,3.9230769230769225
-0.05049999999999999,-0.008499999999999985,-3.8599999999999994,0.9499999999999998,4.8100000000000005,0.049,0.025000000000000012,0.24499999999999997,-1.705,-10.895000000000001,1.01,-0.062,-0.17450000000000002,3.397500000000001,-0.525,-3.1700000000000004,34.87500000000001,3.3269999999999995,35.715,-70.64500000000001,109.96499999999999,57.90000000000001,138.07,-87.10000000000001,-80.46499999999999,-110.23499999999999,102.88499999999999,40.815000000000005,-69.88000000000001,105.67999999999999,39.18999999999999,136.8,-96.68499999999999,-33.7,-107.24500000000003,131.805,42.985,4.248837209302326,5.572093023255815,12.228205128205124,4.1000000000000005
0.19049999999999995,-0.078,-3.3850000000000002,0.25999999999999995,4.955,-0.023,-0.003499999999999996,0.209,-1.385000000000001,-11.179999999999998,1.61,0.018500000000000016,-0.08800000000000001,3.4175000000000004,-0.18000000000000008,-2.485,34.760000000000005,3.3849999999999993,35.63,-72.06000000000002,123.27499999999998,59.415000000000006,135.05,-65.66499999999999,-62.43000000000001,-113.23499999999999,81.16999999999999,39.815000000000005,-72.89000000000001,108.675,38.735,135.555,-131.22499999999997,-33.46999999999999,-112.85499999999998,110.32499999999997,40.885,4.848837209302325,5.734883720930233,11.815789473684212,4.0
0.04999999999999999,-0.129,-3.9150000000000014,-0.22499999999999987,4.835,-0.05449999999999999,0.058499999999999996,0.026999999999999996,2.05,-9.91,0.96,0.09950000000000003,-0.13900000000000004,3.4450000000000003,0.17500000000000002,-2.6449999999999996,35.45,3.4045,36.355000000000004,-75.395,110.23000000000002,60.870000000000005,136.68499999999997,-67.54999999999998,-46.830000000000005,-108.64500000000001,116.25999999999999,42.445,-74.225,90.08000000000001,58.330000000000005,137.96000000000004,-114.05,-49.87499999999999,-110.62499999999997,120.31500000000001,40.48,4.18139534883721,5.630232558139536,11.733333333333334,4.252777777777777
