Xdisp,Ydisp,Inclin,Tip,Ax-Bend,Shear,Stretch,Stagger,Buckle,Propel,Opening,Shift,Slide,Rise,Tilt,Roll,Twist,H-ris,H-twi,Alpha_1,Beta_1,Gamma_1,Delta_1,Epsilon_1,Zeta_1,Chi_1,Phase_1,Ampli_1,Alpha_2,Beta_2,Gamma_2,Delta_2,Epsilon_2,Zeta_2,Chi_2,Phase_2,Ampli_2,W12,D12,W21,D21
-0.3505607476635516,0.026448598130841102,-1.7233644859813086,-0.07102803738317758,4.826168224299067,-0.046822429906542076,0.039345794392523364,0.14785046728971962,0.5962616822429906,-9.422429906542055,1.2859813084112153,-0.00560747663551405,-0.2677570093457943,3.377850467289719,0.056074766355140256,-1.2915887850467294,34.5373831775701,3.3310280373831773,35.393457943925235,-72.99658119658119,78.0247863247863,54.076923076923066,134.03076923076927,-91.9846153846154,-54.34615384615384,-113.95470085470089,111.78205128205131,41.429059829059824,-73.15981308411214,79.54112149532715,53.374766355140196,134.1551401869159,-103.26448598130838,-37.20560747663551,-114.11869158878504,127.10093457943923,42.29345794392522,4.936405529953916,5.348387096774192,11.81709844559585,4.556476683937823
-0.24,0.0674766355140187,-2.2028037383177566,0.2168224299065419,4.966355140186916,-0.03018691588785048,0.019065420560747656,0.17271028037383185,0.7887850467289726,-8.326168224299064,1.7794392523364493,-0.060373831775700944,-0.2625233644859813,3.405233644859814,-0.09626168224299064,-1.3962616822429907,34.466355140186906,3.374672897196263,35.27757009345794,-72.06581196581195,61.58632478632477,54.13760683760687,133.89914529914523,-111.74273504273503,-50.35811965811967,-114.56752136752141,120.84017094017095,40.817094017094,-72.32990654205607,63.857009345794374,44.489719626168224,135.74672897196257,-85.25981308411218,-29.742990654205617,-112.77757009345795,130.9000000000001,40.72616822429907,4.961751152073732,5.381566820276499,11.524456521739138,4.6206521739130455
-0.3242990654205607,-0.03485981308411214,-1.089719626168224,0.2514018691588787,4.849532710280374,-0.06822429906542055,0.029252336448598138,0.10467289719626176,-0.13738317757009352,-8.79439252336448,1.2345794392523375,0.004392523364485996,-0.2507476635514019,3.388224299065422,-0.24299065420560761,-0.7233644859813081,34.42336448598131,3.3484112149532717,35.21775700934579,-69.13931623931624,92.94700854700854,51.60854700854699,134.6076923076923,-89.13247863247862,-53.06752136752138,-112.48888888888892,120.40170940170938,40.97606837606837,-74.39345794392521,90.88504672897193,52.42149532710279,136.44112149532714,-110.35607476635515,-41.69158878504672,-111.96822429906544,131.11588785046732,41.345794392523345,5.042857142857142,5.329032258064515,11.524731182795708,4.803225806451613
-0.31327102803738305,-0.005420560747663558,-0.9327102803738317,-0.17009345794392522,4.811214953271026,-0.05635514018691594,0.018878504672897194,0.09635514018691586,1.2252336448598127,-9.193457943925237,1.9439252336448603,-0.020280373831775708,-0.22626168224299062,3.3924299065420556,0.16355140186915892,-0.8252336448598131,34.54766355140188,3.353177570093457,35.33271028037383,-70.98205128205132,56.05470085470086,50.6076923076923,134.8811965811966,-85.78974358974358,-52.662393162393144,-113.32478632478634,121.17350427350425,41.032478632478636,-72.56822429906543,75.42616822429908,48.784112149532724,135.57943925233644,-111.40186915887851,-39.66915887850468,-113.0205607476635,121.91308411214948,41.62523364485981,5.048387096774192,5.276958525345623,11.714871794871796,4.451794871794872
-0.3068224299065421,0.07074766355140184,-1.664485981308411,0.20934579439252335,4.849532710280372,-0.04271028037383176,0.018691588785046735,0.06785046728971955,2.542056074766355,-7.557009345794393,2.4887850467289714,-0.06514018691588787,-0.27186915887850466,3.408878504672896,-0.18224299065420557,-1.0869158878504672,34.47289719626169,3.362897196261681,35.35327102803738,-71.27521367521365,72.98034188034183,58.850427350427374,137.05128205128204,-93.1649572649573,-55.889743589743574,-112.0931623931624,106.81025641025647,41.430769230769236,-73.78411214953269,87.11121495327106,48.624299065420566,134.86728971962617,-104.32429906542052,-47.75514018691589,-114.53925233644858,128.34859813084114,43.15046728971963,4.855760368663595,5.313824884792624,11.892746113989636,4.543005181347151
-0.29364485981308414,0.012897196261682268,-0.9813084112149533,0.2878504672897196,4.758878504672897,-0.07028037383177572,0.04196261682242992,0.12495327102803734,0.8056074766355144,-9.471962616822427,1.2046728971962612,-0.0185981308411215,-0.22009345794392524,3.390000000000001,-0.23831775700934568,-0.7598130841121491,34.60934579439253,3.354672897196262,35.40186915887851,-70.57008547008549,75.09316239316237,53.94444444444445,136.29829059829063,-84.39145299145304,-41.8880341880342,-111.748717948718,122.67179487179489,40.42991452991453,-70.23644859813085,72.21214953271028,51.08224299065421,135.4327102803738,-99.05981308411214,-56.81121495327101,-113.90654205607473,129.092523364486,41.261682242990645,5.0248847926267315,5.368663594470043,11.711224489795914,4.491836734693878
-0.23168224299065415,0.015420560747663552,0.2074766355140187,0.6803738317757013,4.836448598130839,-0.026635514018691592,0.020560747663551395,0.10962616822429903,0.8626168224299069,-9.100000000000001,1.363551401869159,-0.0567289719626168,-0.10523364485981311,3.389719626168224,-0.48224299065420584,0.0373831775700933,34.58971962616822,3.3265420560747674,35.4373831775701,-70.00256410256411,80.32649572649574,50.48034188034189,136.80512820512826,-89.01623931623931,-44.28290598290599,-110.65641025641023,115.08547008547012,41.84273504273504,-72.8177570093458,87.19439252336443,53.036448598130846,137.63738317757006,-93.41495327102805,-50.27009345794393,-108.7177570093458,123.33457943925235,41.26635514018692,5.091705069124422,5.341935483870967,11.609693877551013,4.364795918367349
-0.3345794392523364,-0.016542056074766352,-0.7018691588785048,0.4990654205607479,4.9850467289719615,-0.0466355140186916,0.029999999999999992,0.085233644859813,0.010280373831775531,-9.022429906542055,0.8719626168224296,-0.008037383177570098,-0.21504672897196264,3.379626168224299,-0.3663551401869159,-0.6401869158878499,34.6177570093458,3.3304672897196257,35.42523364485983,-72.0025641025641,78.98034188034194,58.10170940170941,135.42735042735046,-79.11111111111111,-53.0863247863248,-111.14273504273505,108.70170940170942,40.76581196581195,-72.07943925233647,83.42056074766359,49.69439252336448,136.1130841121495,-100.29439252336446,-36.194392523364485,-110.83457943925237,118.3411214953271,41.35514018691589,4.942396313364053,5.3663594470046085,11.749484536082468,4.605154639175261
-0.14373831775700938,0.01999999999999999,-0.4560747663551399,-0.21775700934579426,4.868224299065424,-0.052523364485981265,0.020373831775700936,-0.001962616822429898,0.662616822429907,-9.784112149532708,1.761682242990655,-0.0014953271028037396,-0.09635514018691589,3.386822429906542,0.11775700934579442,-0.34018691588785066,34.484112149532706,3.3415887850467296,35.303738317757,-70.66324786324783,86.15042735042736,55.60512820512821,136.24957264957263,-93.19572649572645,-59.44615384615387,-111.8196581196582,97.1034188034188,41.05555555555556,-72.85140186915886,103.56635514018689,48.79065420560746,135.70186915887854,-108.98691588785049,-23.371962616822433,-110.63738317757011,123.3065420560748,41.683177570093456,4.8999999999999995,5.435944700460829,11.728717948717955,4.361538461538463
-0.34093457943925226,-0.0485981308411215,-0.4850467289719625,-0.1364485981308411,4.726168224299065,-0.05813084112149532,0.038504672897196286,0.07429906542056072,1.131775700934579,-9.309345794392527,1.513084112149532,0.022897196261682237,-0.19289719626168217,3.3829906542056083,0.07663551401869162,-0.5271028037383175,34.64579439252337,3.3160747663551406,35.43644859813084,-72.41880341880345,77.79059829059823,54.03931623931626,136.22564102564107,-101.40427350427346,-49.63418803418805,-112.30085470085474,124.05726495726495,41.28461538461538,-72.20654205607477,95.60186915887844,56.58411214953273,135.1046728971962,-86.57757009345792,-43.249532710280384,-112.29813084112148,114.59439252336452,40.82710280373833,5.007373271889402,5.308755760368665,11.71313131313131,4.392929292929295
