Xdisp,Ydisp,Inclin,Tip,Ax-Bend,Shear,Stretch,Stagger,Buckle,Propel,Opening,Shift,Slide,Rise,Tilt,Roll,Twist,H-ris,H-twi,Alpha_1,Beta_1,Gamma_1,Delta_1,Epsilon_1,Zeta_1,Chi_1,Phase_1,Ampli_1,Alpha_2,Beta_2,Gamma_2,Delta_2,Epsilon_2,Zeta_2,Chi_2,Phase_2,Ampli_2,W12,D12,W21,D21
-0.7115,0.1685,-3.0850000000000004,0.4949999999999998,5.265,0.051500000000000004,0.008499999999999999,0.10300000000000001,5.6000000000000005,-7.534999999999999,0.4,-0.17,-0.5365,3.4755000000000003,-0.7449999999999999,-2.4949999999999997,34.97,3.5149999999999997,35.61,-72.815,43.64,55.105,137.49,-55.49499999999999,-80.785,-110.53000000000002,119.005,40.81,-72.16499999999999,130.425,60.105,134.565,-18.35499999999999,-57.245000000000005,-117.075,134.4,41.035000000000004,5.130232558139535,5.137209302325582,11.777777777777779,5.136111111111111
-0.47700000000000004,0.082,-3.8349999999999986,2.245,5.315,-0.023999999999999994,0.0405,0.022,2.6900000000000004,-6.07,0.34500000000000003,-0.17300000000000004,-0.4919999999999999,3.4699999999999998,-1.6650000000000003,-2.4799999999999995,35.01,3.4974999999999996,35.96,-68.39500000000001,46.43000000000001,52.85,136.36999999999998,-39.18,-61.40999999999999,-114.54499999999999,132.2,40.53,-59.790000000000006,43.47999999999999,63.61500000000001,127.89500000000001,-96.9,-49.59,-122.31999999999998,118.25499999999997,40.684999999999995,5.21860465116279,5.130232558139535,11.219444444444445,5.080555555555556
-0.225,-0.033,-0.22999999999999993,-1.4150000000000003,4.979999999999999,0.11850000000000001,0.0755,-0.21150000000000002,2.874999999999999,-8.809999999999999,1.6049999999999998,0.10499999999999998,-0.14100000000000001,3.435,0.3850000000000001,-0.8699999999999998,35.07000000000001,3.3659999999999997,35.765,-65.39,113.11499999999998,52.78499999999999,131.92,-92.25999999999999,-78.68499999999999,-111.89500000000001,112.51000000000002,39.93,-72.965,79.675,57.20000000000001,134.805,-89.79499999999999,-62.379999999999995,-113.88999999999999,96.94000000000001,41.225,5.472093023255814,5.297674418604651,11.147499999999999,4.299999999999999
-0.599,0.20800000000000002,-2.2499999999999996,-0.33999999999999975,5.265000000000001,0.003,0.0125,0.009000000000000005,2.975,-4.6450000000000005,0.31500000000000006,-0.11199999999999999,-0.38749999999999996,3.4865000000000004,-0.5250000000000001,-2.0850000000000004,34.8,3.5100000000000002,35.415,-69.76500000000001,12.655000000000005,55.55500000000001,134.80999999999997,-60.84499999999999,-75.595,-115.63499999999999,128.79000000000002,38.464999999999996,-69.46000000000001,112.55,55.605,130.99999999999997,-124.56500000000001,-61.0,-118.075,125.51000000000002,39.295,5.5744186046511635,5.227906976744186,10.945945945945946,5.010810810810811
-0.47000000000000003,-0.048,-0.23499999999999988,-1.5899999999999996,5.269999999999998,-0.028500000000000015,0.087,0.173,5.01,-12.935000000000002,1.8950000000000002,0.11300000000000002,-0.191,3.3985000000000007,0.6749999999999999,-0.7200000000000002,34.93499999999999,3.4065000000000003,35.695,-68.67999999999999,115.65,55.010000000000005,128.91000000000003,-38.500000000000014,-72.47999999999999,-112.575,100.49000000000001,39.89000000000001,-72.44,47.35,56.870000000000005,134.33499999999998,-58.114999999999995,-75.41499999999999,-114.465,116.52000000000001,41.654999999999994,5.327906976744186,5.337209302325582,11.033333333333333,4.530769230769231
-0.7140000000000002,0.1355,-3.175,1.2599999999999998,5.305,-0.020999999999999998,-0.0405,-0.16850000000000004,0.9099999999999999,-6.12,-0.42000000000000004,-0.15950000000000003,-0.5960000000000001,3.502,-1.2200000000000002,-2.415,34.129999999999995,3.5480000000000005,34.964999999999996,-72.00500000000001,45.52,53.355000000000004,134.465,-123.86499999999998,-61.50499999999998,-116.99500000000003,99.975,39.68,-71.80999999999999,49.465,60.394999999999996,125.78000000000002,8.424999999999997,-64.27000000000001,-117.85999999999999,124.83,39.839999999999996,5.472093023255813,5.109302325581396,11.676470588235293,5.102941176470588
-0.399,0.06100000000000001,-3.0799999999999996,0.735,5.160000000000001,-0.091,0.027000000000000007,0.051500000000000004,0.7249999999999995,-6.545000000000002,2.19,-0.10850000000000004,-0.27199999999999996,3.4849999999999994,-0.915,-2.76,35.185,3.5115000000000003,36.129999999999995,-70.16999999999999,43.39,56.510000000000005,131.44,-22.044999999999998,-42.94500000000001,-114.46,113.475,39.31,-64.28,62.19000000000001,53.985,131.89,-21.96,-58.86,-115.475,94.25000000000001,39.065,5.3674418604651155,5.325581395348837,11.608108108108107,4.42972972972973
-0.42700000000000005,0.10849999999999997,-2.4450000000000007,0.285,5.549999999999999,-0.009999999999999997,0.0185,-0.019500000000000007,-1.2200000000000002,-9.194999999999999,-0.2749999999999998,-0.1165,-0.36,3.4339999999999997,-0.21000000000000005,-2.37,34.30499999999999,3.561,35.235,-66.78,42.935,52.69500000000001,129.905,-73.16499999999999,-55.6,-119.55,90.69500000000001,39.11,-71.905,97.44500000000001,56.254999999999995,130.55,-87.105,-61.654999999999994,-112.78999999999999,115.68500000000002,41.945,5.546511627906977,5.288372093023256,11.185294117647059,5.147058823529411
-0.5455,-0.0034999999999999988,-1.1700000000000004,-0.44499999999999984,5.675,0.0415,0.035500000000000004,-0.20249999999999999,-5.755,-8.35,0.35,-0.021500000000000005,-0.343,3.501,0.03500000000000026,-1.5299999999999998,34.665000000000006,3.503,35.53000000000001,-69.25,63.4,54.80499999999999,133.615,-91.75,-59.64000000000001,-116.4,131.77,41.915000000000006,-75.855,41.75,55.794999999999995,131.72,-98.785,-31.194999999999993,-113.085,114.875,39.65,5.588372093023256,5.162790697674419,11.424324324324324,4.675675675675675
-0.5464999999999999,-0.10599999999999998,-2.23,-0.6399999999999999,5.28,0.1585,0.0245,-0.15799999999999997,-5.805000000000001,-6.035,-0.28500000000000003,-0.011000000000000001,-0.4285,3.4440000000000004,0.32499999999999996,-1.6450000000000007,34.519999999999996,3.496,35.27499999999999,-67.31500000000001,60.250000000000014,51.635000000000005,134.44,-105.67999999999999,-45.48,-115.07000000000001,134.20999999999998,39.175,-70.04999999999998,99.39,51.035000000000004,135.76,-105.80999999999999,-79.85,-112.32500000000002,135.15000000000003,41.01,5.3534883720930235,5.31860465116279,11.551351351351352,4.55945945945946
