Xdisp,Ydisp,Inclin,Tip,Ax-Bend,Shear,Stretch,Stagger,Buckle,Propel,Opening,Shift,Slide,Rise,Tilt,Roll,Twist,H-ris,H-twi,Alpha_1,Beta_1,Gamma_1,Delta_1,Epsilon_1,Zeta_1,Chi_1,Phase_1,Ampli_1,Alpha_2,Beta_2,Gamma_2,Delta_2,Epsilon_2,Zeta_2,Chi_2,Phase_2,Ampli_2,W12,D12,W21,D21
-0.08000000000000003,0.044999999999999984,0.555,-2.005,4.08,0.037,0.045000000000000005,0.04850000000000001,-3.8650000000000007,-12.540000000000001,0.21999999999999992,0.0745,0.05300000000000001,3.3029999999999995,1.2650000000000001,0.17499999999999988,35.425,3.2295000000000003,36.035000000000004,-59.045,56.764999999999986,63.220000000000006,126.33999999999999,-104.425,-43.105000000000004,-115.13,133.755,39.410000000000004,-73.705,114.74499999999998,52.51500000000001,139.54999999999998,-116.955,-34.019999999999996,-104.25000000000003,121.415,40.66,5.365116279069767,5.374418604651162,11.23658536585366,4.417073170731707
-0.153,0.08499999999999999,0.4699999999999999,-1.8249999999999997,4.63,0.096,0.028999999999999998,0.158,-0.795,-11.475000000000001,1.6099999999999999,0.04,-0.046,3.3284999999999996,1.0800000000000003,-0.04000000000000026,35.17999999999999,3.304,35.655,-73.98500000000001,71.785,58.86999999999999,127.36500000000001,-83.925,-63.645,-115.17,117.86500000000004,40.535,-71.75500000000001,95.685,54.475,129.96,-121.53500000000004,-24.979999999999997,-109.98500000000001,110.04,41.28,5.397674418604651,5.316279069767441,11.321052631578947,4.623684210526315
-0.497,0.0635,-0.1700000000000003,0.4,5.25,0.09199999999999998,0.05600000000000001,0.02649999999999998,6.695,-9.88,0.9350000000000002,-0.118,-0.266,3.3035000000000005,-0.5700000000000001,-0.26000000000000006,35.209999999999994,3.314,35.905,-59.625,25.599999999999994,60.68500000000002,133.26999999999998,-72.82999999999998,-42.114999999999995,-109.845,95.93499999999999,40.440000000000005,-70.41999999999999,97.99499999999998,56.13000000000001,129.71999999999997,-2.560000000000005,-57.144999999999996,-116.57000000000001,106.73500000000001,39.465,5.351162790697674,5.148837209302326,11.64047619047619,4.6
-0.4109999999999999,0.08199999999999999,0.14500000000000002,-1.485,4.76,0.015500000000000003,0.03949999999999999,0.1115,-1.0850000000000004,-10.745000000000001,1.225,0.07350000000000002,-0.207,3.3199999999999994,0.635,0.2500000000000001,35.42,3.3065000000000007,35.92,-60.335,46.3,43.055,132.94,-56.67,-75.625,-116.71499999999999,121.88500000000002,39.42,-73.365,80.06500000000001,55.325,135.335,-67.865,-30.325000000000006,-108.23999999999998,118.595,42.38,5.325581395348837,5.188372093023256,11.149999999999999,4.4825
-0.356,0.025000000000000022,-0.8150000000000002,-0.7699999999999998,4.800000000000001,-0.0010000000000000037,0.0325,0.04700000000000001,2.2550000000000003,-11.430000000000001,-0.2550000000000001,-0.0305,-0.223,3.3465000000000003,0.08500000000000005,-0.725,35.8,3.2445,36.315,-56.375,96.08500000000001,58.075,130.03500000000003,-68.9,-60.065,-114.715,95.93499999999999,40.410000000000004,-71.725,99.77,54.35999999999999,132.24,-74.38000000000001,-38.955,-110.045,131.36499999999995,38.255,5.381395348837209,5.23953488372093,11.295121951219512,4.095121951219513
-0.3345,-0.086,-1.3850000000000002,0.9500000000000002,4.755000000000001,-0.011500000000000002,0.08349999999999999,0.0014999999999999944,0.21500000000000014,-10.330000000000002,0.6199999999999999,0.010999999999999992,-0.1575,3.3235,-0.6649999999999998,-1.03,35.5,3.2915,35.98,-61.589999999999996,95.13999999999999,61.55,137.4,-105.98499999999999,-50.565,-108.07499999999997,98.575,42.714999999999996,-71.72,79.61,54.629999999999995,131.75,-69.875,-43.739999999999995,-112.05499999999999,125.00499999999997,40.410000000000004,5.104651162790698,5.334883720930233,11.221951219512196,4.2073170731707314
-0.30999999999999994,0.010499999999999987,1.555,-0.14500000000000005,4.495,0.012500000000000002,0.0695,0.14750000000000002,0.7950000000000003,-14.0,2.0949999999999998,-0.04800000000000002,0.034000000000000016,3.3825000000000003,-0.27,0.3249999999999999,36.36,3.386,36.745000000000005,-70.27,92.08000000000001,54.714999999999996,130.695,-84.56000000000002,-28.904999999999994,-111.46000000000001,105.89499999999998,41.105,-75.535,111.93500000000002,55.64,131.755,-64.15,-29.634999999999998,-112.60499999999999,90.17000000000002,39.885,5.8604651162790695,5.2372093023255815,10.776315789473685,4.8394736842105255
-0.30650000000000005,0.04849999999999999,0.55,0.5049999999999999,4.4,-0.12799999999999997,-0.013000000000000001,0.009,-1.7649999999999995,-10.570000000000002,0.6499999999999999,-0.14049999999999996,-0.139,3.382,-0.5449999999999999,0.18000000000000002,35.88,3.3214999999999995,36.30499999999999,-70.37,59.97500000000001,53.765,134.93,-123.16000000000001,-47.21,-111.71499999999999,80.505,41.465,-69.45500000000001,61.92999999999999,55.81,132.91000000000003,-36.779999999999994,-45.95,-106.79,96.87999999999998,39.8,5.220930232558139,5.286046511627906,11.55609756097561,4.646341463414633
-0.3305,0.0615,-1.6400000000000001,-0.9800000000000002,3.9850000000000003,-0.07799999999999999,0.008999999999999998,0.04800000000000001,1.4849999999999999,-9.665,0.7749999999999997,-0.02749999999999999,-0.2515,3.343,0.14000000000000012,-0.4599999999999998,35.445,3.3085,35.74999999999999,-78.87499999999999,60.69500000000001,60.985,132.975,-90.91,-62.17999999999999,-112.17,115.825,41.51499999999999,-72.27,95.95000000000002,53.169999999999995,137.665,-61.355,-17.18,-105.60999999999999,117.55499999999999,42.510000000000005,4.676744186046512,5.3604651162790695,11.494594594594595,4.667567567567567
-0.3075,0.14899999999999997,0.15999999999999984,1.9200000000000004,4.61,0.015500000000000003,0.0485,0.073,-0.9650000000000004,-10.08,2.18,-0.2775,-0.1335,3.335,-1.7400000000000002,0.31000000000000016,35.44500000000001,3.3004999999999995,35.980000000000004,-76.27000000000001,95.50999999999999,55.48999999999999,135.585,-98.215,-35.599999999999994,-110.80499999999999,131.815,39.72,-75.63499999999999,81.06,56.27499999999999,134.845,-66.245,-32.645,-107.46999999999998,114.16499999999999,42.8,5.123255813953488,5.304651162790698,11.11388888888889,5.013888888888889
