Xdisp,Ydisp,Inclin,Tip,Ax-Bend,Shear,Stretch,Stagger,Buckle,Propel,Opening,Shift,Slide,Rise,Tilt,Roll,Twist,H-ris,H-twi,Alpha_1,Beta_1,Gamma_1,Delta_1,Epsilon_1,Zeta_1,Chi_1,Phase_1,Ampli_1,Alpha_2,Beta_2,Gamma_2,Delta_2,Epsilon_2,Zeta_2,Chi_2,Phase_2,Ampli_2,W12,D12,W21,D21
-0.5170000000000001,-0.07999999999999999,-3.0550000000000006,0.3949999999999999,4.880000000000001,-0.04849999999999999,-0.024,-0.011999999999999986,-2.8900000000000006,-5.805000000000001,-0.9950000000000001,-0.0044999999999999814,-0.4565,3.531,-0.6050000000000001,-1.7100000000000004,34.135000000000005,3.600999999999999,34.900000000000006,-65.94500000000001,87.86000000000003,67.27499999999999,137.46499999999997,-81.76499999999999,-40.824999999999996,-116.92999999999999,86.625,40.775,-76.48499999999999,42.695,61.68499999999999,135.49500000000003,-53.14500000000002,-58.83,-112.005,133.20500000000004,39.925,5.165116279069768,5.21860465116279,11.745454545454546,4.878787878787878
-0.35699999999999993,-0.22549999999999998,-1.525,-0.19500000000000015,4.654999999999999,0.012500000000000015,0.011,0.0985,2.245,-6.649999999999999,-0.8800000000000001,0.13150000000000003,-0.28250000000000003,3.4115,0.4000000000000002,-1.1350000000000002,34.114999999999995,3.4770000000000003,34.68999999999999,-70.095,86.69999999999999,72.39500000000001,138.57000000000002,-80.81499999999998,-44.25500000000001,-107.585,105.53999999999999,41.57999999999999,-73.49000000000001,90.07000000000002,58.129999999999995,137.575,-134.27999999999997,-44.335,-116.39000000000001,80.695,40.30499999999999,5.218604651162791,5.26046511627907,11.713888888888889,5.158333333333332
-0.217,-0.17099999999999996,2.6149999999999998,-0.9349999999999999,4.1,0.01100000000000001,0.001999999999999998,-0.0675,0.6150000000000004,-7.830000000000001,1.2100000000000002,0.16549999999999998,0.06450000000000002,3.457,0.6950000000000001,1.605,34.365,3.5125000000000006,34.970000000000006,-67.16000000000001,119.85000000000002,33.33,143.26500000000004,-96.81499999999997,-47.64,-105.02000000000001,72.18499999999999,41.99499999999999,-75.93,126.98999999999998,56.315,135.99,-95.46499999999999,-28.8,-110.28500000000001,101.90000000000002,38.665,5.767441860465118,5.244186046511628,11.426315789473685,4.586842105263159
-0.4029999999999999,-0.18899999999999997,-1.9050000000000005,-2.1000000000000005,4.17,-0.035500000000000004,0.0205,0.12199999999999997,-1.2550000000000001,-7.050000000000002,1.0849999999999995,0.29700000000000004,-0.3695,3.4174999999999995,0.845,-0.795,34.245,3.4974999999999996,34.85,-66.84,72.23,52.335,136.32999999999998,-67.325,-55.625,-113.21,152.06,40.93999999999998,-75.35,25.124999999999993,57.77499999999999,138.39000000000001,-67.72000000000003,-63.01500000000001,-109.675,155.73,42.31500000000001,5.1000000000000005,5.230232558139535,11.630555555555553,5.022222222222222
-0.5190000000000001,0.12600000000000006,-0.2049999999999998,-0.13000000000000012,4.534999999999999,0.1325,-0.0495,-0.236,0.7999999999999999,-3.505,-0.2549999999999999,-0.015499999999999963,-0.32399999999999995,3.4754999999999994,0.015000000000000225,-0.0800000000000003,34.50499999999999,3.5189999999999997,35.05,-75.10500000000002,37.535,55.39,142.62999999999997,-135.435,-62.80999999999999,-110.155,106.50999999999999,41.995,-78.22500000000001,27.085000000000015,59.565,135.34500000000003,-87.585,-39.55,-115.64000000000001,115.91000000000001,40.769999999999996,5.437209302325582,5.158139534883722,11.902857142857146,5.071428571428571
-0.28700000000000003,0.064,1.3700000000000003,-0.09499999999999996,3.91,0.07750000000000003,-0.007999999999999998,-0.19550000000000006,2.1350000000000002,-10.620000000000001,0.7849999999999999,0.033500000000000044,-0.05600000000000003,3.4099999999999993,-0.41500000000000004,0.865,33.989999999999995,3.486999999999999,34.485,-71.305,121.48500000000001,58.010000000000005,137.635,-96.97500000000001,-43.370000000000005,-109.48500000000001,102.4,40.775000000000006,-72.70500000000001,37.160000000000004,59.169999999999995,129.755,-50.750000000000014,-39.03,-112.58000000000001,106.625,40.93999999999999,5.495348837209301,5.2953488372093025,11.508108108108113,4.613513513513513
-0.16499999999999998,0.1085,-2.655,-1.1749999999999998,4.155,0.10500000000000001,-0.004999999999999993,0.10399999999999998,1.2100000000000002,-8.375,0.34000000000000014,0.02949999999999999,-0.21450000000000005,3.3875,0.7249999999999999,-1.645,34.81,3.4135000000000004,35.425,-82.725,99.76500000000001,71.19500000000001,140.56,-115.36500000000001,-43.505,-113.71,87.42999999999999,42.915000000000006,-75.88999999999999,40.695,57.26000000000001,137.60999999999999,-67.76,-27.145000000000003,-111.55,84.23,40.535000000000004,4.893023255813954,5.311627906976745,11.402777777777777,4.705555555555556
-0.3390000000000001,-0.10600000000000001,-1.4999999999999996,-1.1,4.615,0.05650000000000003,0.018500000000000006,0.011000000000000005,1.48,-8.714999999999998,1.4,0.13399999999999998,-0.275,3.3894999999999995,0.4149999999999999,-0.9650000000000001,34.334999999999994,3.4590000000000005,34.955,-82.33500000000001,80.47500000000002,73.60499999999999,136.955,-135.395,-56.71999999999999,-114.86499999999998,118.11499999999998,40.68999999999999,-70.975,92.73,55.97499999999999,133.395,-69.52000000000001,-56.46999999999999,-114.71000000000001,93.67499999999998,40.21,5.060465116279071,5.202325581395349,11.630555555555555,4.852777777777778
-0.35500000000000004,-0.0020000000000000074,-3.8949999999999996,-0.6649999999999999,5.04,0.041,0.03700000000000001,0.1295,-3.6300000000000003,-9.040000000000003,-0.6349999999999999,0.08899999999999998,-0.44299999999999995,3.442999999999999,0.11000000000000003,-2.45,34.115,3.5055000000000005,34.910000000000004,-76.315,29.915,49.075,135.32,-68.075,-53.245000000000005,-116.58500000000001,115.23999999999998,43.30500000000001,-73.83500000000001,93.52999999999999,57.325,135.895,-67.50500000000001,-42.98500000000001,-111.995,102.965,41.555,4.813953488372093,5.276744186046512,11.975757575757576,4.709090909090909
-0.2915,-0.0435,-2.06,-1.02,4.88,-0.0205,0.033999999999999996,-0.08299999999999999,1.5550000000000002,-6.955,0.565,0.0875,-0.256,3.453499999999999,0.665,-1.2600000000000002,34.1,3.5059999999999993,34.815,-83.47500000000001,114.085,72.75500000000001,139.99500000000003,-149.27,-61.18000000000001,-112.18500000000002,120.1,43.585,-74.02,57.30999999999999,58.15499999999999,134.055,-86.275,-24.384999999999998,-114.41499999999999,113.95500000000001,38.68000000000001,5.318604651162791,5.269767441860465,11.574285714285713,4.32857142857143
-0.4640000000000001,-0.006999999999999991,-3.5050000000000003,0.20000000000000018,4.995000000000001,0.1645,0.015999999999999993,0.18450000000000003,-1.2100000000000004,-4.095000000000001,0.845,-0.01549999999999998,-0.44000000000000006,3.4034999999999997,-0.45999999999999996,-2.2450000000000006,34.035,3.4764999999999993,34.83,-54.515,67.43,3.150000000000001,140.18,-76.615,-62.375,-116.795,71.24000000000002,40.970000000000006,-76.67500000000001,74.78999999999999,61.089999999999996,135.95499999999998,-86.46000000000001,-41.2,-115.80999999999999,134.36999999999998,42.125,5.088372093023255,5.241860465116279,11.717142857142855,4.948571428571429
-0.3215,-0.026000000000000002,0.40999999999999986,-1.2399999999999998,4.38,0.03750000000000001,0.04850000000000001,0.079,-2.9699999999999998,-10.310000000000002,0.8199999999999997,0.1525,-0.16349999999999998,3.4085,0.5299999999999999,0.57,34.2,3.4535000000000005,34.745000000000005,-65.83500000000001,79.775,36.825,133.73499999999999,-75.595,-62.94000000000001,-115.7,128.135,42.989999999999995,-76.23499999999999,90.285,60.290000000000006,138.53,-101.77000000000001,-45.265,-108.9,116.48500000000001,39.02499999999999,5.279069767441862,5.34186046511628,11.705555555555556,4.861111111111111
-0.454,0.07500000000000001,-0.93,-0.3399999999999999,4.89,-0.032999999999999995,0.023,0.060999999999999985,1.3299999999999996,-8.254999999999999,-0.5449999999999999,0.043999999999999984,-0.2290000000000001,3.435999999999999,0.23500000000000015,-0.595,34.28500000000001,3.5059999999999993,35.015,-58.845000000000006,65.53,41.295,140.29500000000002,-130.16,-47.625,-114.32000000000001,102.39999999999999,42.029999999999994,-74.26499999999999,90.29999999999998,57.72500000000001,139.09499999999997,-82.225,-49.525,-111.47500000000002,117.255,43.24999999999999,5.32093023255814,5.2,12.183333333333335,4.697222222222222
-0.23199999999999993,-0.1745,-1.4600000000000004,1.0549999999999997,4.83,-0.062499999999999986,-0.0014999999999999992,-0.182,0.8250000000000002,-6.39,0.3650000000000002,0.05900000000000001,-0.17700000000000002,3.4455,-0.7150000000000001,-0.9750000000000002,34.21,3.5179999999999993,34.96499999999999,-70.26,100.54999999999998,53.28499999999999,139.25000000000003,-144.185,-50.16999999999999,-113.87000000000003,136.505,42.63,-72.37500000000003,36.474999999999994,57.455,141.42000000000002,-68.855,-46.22,-104.8,108.35999999999999,40.38999999999999,4.948837209302325,5.3,11.824242424242426,4.545454545454547
