Xdisp,Ydisp,Inclin,Tip,Ax-Bend,Shear,Stretch,Stagger,Buckle,Propel,Opening,Shift,Slide,Rise,Tilt,Roll,Twist,H-ris,H-twi,Alpha_1,Beta_1,Gamma_1,Delta_1,Epsilon_1,Zeta_1,Chi_1,Phase_1,Ampli_1,Alpha_2,Beta_2,Gamma_2,Delta_2,Epsilon_2,Zeta_2,Chi_2,Phase_2,Ampli_2,W12,D12,W21,D21
-0.767,-0.18050000000000002,1.0450000000000004,-0.8799999999999999,5.045,-0.08049999999999999,0.009999999999999995,-0.15650000000000003,-5.0649999999999995,-5.035,0.23500000000000001,0.148,-0.39999999999999997,3.3615000000000004,0.95,0.28499999999999986,34.015,3.3619999999999997,34.92999999999999,-62.245000000000005,32.48,42.19500000000001,132.00000000000003,-40.010000000000005,-51.92499999999999,-117.60499999999999,79.70500000000001,39.790000000000006,-72.595,44.419999999999995,51.265,138.52,-85.6,-65.25000000000001,-110.31499999999998,118.24000000000001,41.545,5.602325581395351,5.025581395348838,11.28157894736842,5.581578947368421
-0.6525,-0.018000000000000006,0.09499999999999939,-0.4450000000000001,4.999999999999999,-0.05399999999999999,-0.014999999999999996,-0.012499999999999978,-5.9,-5.269999999999999,1.6249999999999996,0.084,-0.41500000000000004,3.435,0.7450000000000003,0.07500000000000032,34.269999999999996,3.429,35.07,-60.79,68.71500000000002,41.94500000000001,133.175,-91.33000000000001,-57.70000000000001,-117.75999999999999,145.75,39.77,-78.5,61.39500000000002,55.795,139.535,-46.459999999999994,-68.435,-110.01999999999998,136.07500000000002,41.015,5.153488372093024,4.9883720930232585,10.63529411764706,5.75
-0.7264999999999999,-0.189,0.1799999999999998,-0.12500000000000008,5.505000000000001,0.004000000000000005,0.012500000000000002,-0.1465,0.7999999999999992,-4.195,1.77,0.15700000000000003,-0.4255,3.4544999999999995,0.17000000000000004,0.2199999999999999,34.03,3.4534999999999996,35.06,-69.27000000000001,63.03500000000001,54.129999999999995,135.18,-124.18999999999997,-61.095000000000006,-113.61500000000001,130.78000000000003,42.71,-68.21000000000001,61.42,47.660000000000004,138.2,-47.574999999999996,-67.98999999999998,-112.84,133.865,42.37,5.3790697674418615,4.934883720930231,11.543243243243245,5.272972972972973
-0.7474999999999999,0.04550000000000002,0.9400000000000001,0.96,5.1949999999999985,0.05699999999999998,-0.025000000000000005,0.05250000000000001,-2.56,-6.860000000000001,1.125,-0.016000000000000025,-0.32699999999999996,3.3644999999999996,-0.2800000000000001,0.6550000000000001,34.07,3.2960000000000003,34.94500000000001,-72.14000000000001,62.589999999999996,50.755,138.58,-102.095,-50.32500000000001,-106.825,136.255,41.234999999999985,-66.54999999999998,95.74499999999999,48.585,137.44,-99.11,-68.76,-109.79,116.98000000000005,42.385000000000005,5.146511627906977,5.130232558139535,11.221621621621622,5.264864864864865
-0.5875000000000001,-0.0325,0.685,0.11499999999999991,4.9399999999999995,0.034,0.0215,0.020999999999999984,-1.8050000000000002,-5.590000000000001,3.0100000000000002,0.014000000000000002,-0.33449999999999996,3.3880000000000003,-0.1549999999999999,0.465,34.160000000000004,3.3585000000000003,34.965,-74.655,97.405,54.23,136.49999999999994,-80.94499999999998,-32.165,-109.52499999999998,151.93,39.765,-62.81500000000001,62.295,45.96000000000001,137.195,-19.594999999999988,-83.225,-108.86000000000001,99.91499999999999,42.73,5.286046511627908,5.076744186046511,11.06388888888889,5.300000000000001
-0.595,-0.076,0.9599999999999997,0.65,5.1899999999999995,-0.0315,-0.0055000000000000005,-0.004999999999999992,-2.065,-7.17,2.935,0.031499999999999986,-0.30249999999999994,3.4214999999999995,-0.6799999999999999,0.6599999999999999,35.0,3.368,35.620000000000005,-74.15,80.03999999999999,56.63500000000001,134.315,-121.88499999999999,-61.910000000000004,-112.97499999999998,112.57500000000002,39.89999999999999,-71.60499999999999,63.31999999999999,55.0,135.35499999999996,-73.49999999999999,-62.000000000000014,-111.99999999999997,112.825,41.135000000000005,5.241860465116279,5.065116279069768,10.765714285714285,5.960000000000001
-0.5389999999999999,0.01999999999999999,1.2799999999999998,-1.1149999999999998,5.1899999999999995,0.07549999999999998,-0.05100000000000001,-0.10350000000000001,-1.2600000000000002,-3.8500000000000005,2.21,0.05799999999999998,-0.276,3.408,0.9500000000000002,0.655,33.38999999999999,3.3965000000000005,34.535,-69.33500000000001,117.49999999999997,54.325,132.20000000000002,-112.25999999999999,-72.815,-114.23499999999999,74.955,38.92,-73.93500000000002,95.12999999999998,49.230000000000004,139.84,-74.74,-25.34,-109.35499999999999,117.16499999999999,41.23,5.441860465116276,5.011627906976745,11.640000000000002,5.0775
-0.41899999999999993,-0.033999999999999996,-1.12,-0.9800000000000001,4.89,-0.04150000000000001,0.004000000000000001,-0.06549999999999999,-4.7700000000000005,-5.015,2.4549999999999996,0.11399999999999999,-0.289,3.386,0.975,-0.615,34.250000000000014,3.3575000000000004,35.114999999999995,-68.765,96.895,54.129999999999995,135.98999999999998,-103.97000000000003,-28.595,-113.83,120.28,42.215,-73.28999999999999,111.21499999999999,51.545,140.98,-96.42,-59.37999999999998,-107.11500000000001,101.19499999999998,42.754999999999995,5.227906976744185,5.104651162790699,11.725641025641027,5.12051282051282
-0.6104999999999999,-0.1,2.025,1.4549999999999998,4.995,-0.024499999999999997,-0.0055000000000000005,-0.2185,-3.1999999999999997,-5.970000000000001,0.9650000000000001,0.0225,-0.31850000000000006,3.4199999999999995,-0.675,1.2100000000000002,33.975,3.3684999999999987,34.864999999999995,-69.13000000000002,62.705,50.324999999999996,137.41500000000002,-104.11500000000001,-81.20000000000002,-110.26999999999998,139.14500000000004,40.34,-71.96000000000001,98.365,52.14,136.98999999999998,-82.555,-68.77,-112.475,130.38,41.94500000000001,5.718604651162791,4.967441860465118,11.246153846153849,5.1307692307692285
-0.704,-0.1145,0.4099999999999996,0.8300000000000001,4.9350000000000005,-0.1575,0.0345,-0.1605,2.1900000000000013,-7.210000000000001,2.3850000000000002,0.056499999999999974,-0.39599999999999996,3.4549999999999996,-0.32499999999999984,0.12499999999999993,34.185,3.407,35.27000000000002,-65.94999999999999,-22.095000000000006,43.09499999999999,136.51500000000001,-70.275,-75.79000000000002,-110.80999999999999,140.22,40.08500000000001,-70.20500000000001,27.565000000000005,54.565,133.33499999999998,-90.845,-77.73999999999998,-114.725,126.62999999999997,43.26,4.9906976744186045,4.9837209302325585,11.884615384615383,5.57948717948718
